time	group	action
1386610561593	k2	videoplayed
1386610565923	k2	videopaused
1386610575199	k2	videoplayed
1386610581516	k2	videopaused
1386610598454	k2	videoplayed
1386610618883	k2	videopaused
1386610623491	k2	videoplayed
1386610653707	k2	videopaused
1386610670466	k2	videoplayed
1386610678457	k2	videopaused
1386610755746	k2	videoplayed
1386610794181	k2	videopaused
1386610806541	k2	videoplayed
1386610813897	k2	videopaused
1386610829906	k2	videoplayed
1386610849525	k2	videopaused
1386610925225	k2	videoplayed
1386610951865	k2	videopaused
1386610960345	k2	videoplayed
1386610993753	k2	videopaused
1386611007348	k2	videoplayed
1386611015259	k2	videopaused
1386611029204	k2	videoplayed
1386611033466	k2	seek_start
1386611034221	k2	seek_end
1386611065899	k2	videopaused
1386611096742	k2	videoplayed
1386611101428	k2	seek_start
1386611102510	k2	seek_end
1386611141633	k2	videopaused
1386611150690	k2	videoplayed
1386611157994	k2	seek_start
1386611158505	k2	seek_end
1386611223350	k2	videopaused
1386611244329	k2	videoplayed
1386611248461	k2	videopaused
1386611258040	k2	videoplayed
1386611260385	k2	videopaused
1386611272436	k2	videoplayed
1386611291138	k2	videopaused
1386611303039	k2	videoplayed
1386611305445	k2	videopaused
1386611317595	k2	videoplayed
1386611318713	k2	videopaused
1386611322454	k2	videoplayed
1386611333289	k2	videopaused
1386611344881	k2	videoplayed
1386611348584	k2	videopaused
1386611360775	k2	videoplayed
1386611366634	k2	seek_start
1386611367565	k2	seek_end
1386611369127	k2	seek_start
1386611369838	k2	seek_end
1386611380516	k2	videopaused
1386611386467	k2	videoplayed
1386611398754	k2	videopaused
1386611401599	k2	videoplayed
1386611404371	k2	videopaused
1386611413918	k2	videoplayed
1386611417711	k2	videopaused
1386611431259	k2	videoplayed
1386611434709	k2	videopaused
1386611461414	k2	videoplayed
1386611463498	k2	videopaused
1386611473225	k2	videoplayed
1386611478819	k2	videopaused
1386611487201	k2	videoplayed
1386611494389	k2	videopaused
1386611513266	k2	videoplayed
1386611520718	k2	videopaused
1386611541771	k2	videoplayed
1386611550156	k2	videopaused
1386611551806	k2	videoplayed
1386611552931	k2	videopaused
1386611554380	k2	videoplayed
1386611556245	k2	videopaused
1386611556941	k2	videoplayed
1386611560042	k2	videopaused
1386611560694	k2	videoplayed
1386611561111	k2	videopaused
1386611561404	k2	videoplayed
1386611561514	k2	videopaused
1386611561888	k2	videoplayed
1386611638029	k2	videopaused
1386611667147	k2	seek_start
1386611667628	k2	seek_end
1386611737853	k2	loadvideo
1386611740809	k2	seek_start
1386611740944	k2	seek_end
1386611743107	k2	seek_start
1386611743200	k2	seek_end
1386611745348	k2	seek_start
1386611745433	k2	seek_end
1386611746726	k2	seek_start
1386611746826	k2	seek_end
1386611751729	k2	seek_start
1386611751832	k2	seek_end
1386611769297	k2	videopaused
1386611790019	k2	videoplayed
1386611803944	k2	videopaused
1386611811840	k2	videoplayed
1386611814940	k2	videopaused
1386611820478	k2	videoplayed
1386611822590	k2	videopaused
1386611837892	k2	videoplayed
1386611848326	k2	videopaused
1386611869435	k2	videoplayed
1386611880720	k2	videopaused
1386611897455	k2	videoplayed
1386611899372	k2	videopaused
1386611904060	k2	videoplayed
1386611960090	k2	videopaused
1386611967902	k2	videoplayed
1386611969922	k2	videopaused
1386611977520	k2	videoplayed
1386611981814	k2	seek_start
1386611982178	k2	seek_end
1386612046908	k2	videopaused
1386612057832	k2	videoplayed
1386612066069	k2	videopaused
1386612086503	k2	videoplayed
1386612096648	k2	videopaused
1386612115583	k2	videoplayed
1386612128921	k2	videopaused
1386612143254	k2	videoplayed
1386612145743	k2	videopaused
1386612160596	k2	videoplayed
1386612185185	k2	videopaused
1386612194130	k2	videoplayed
1386612195417	k2	videopaused
1386612201373	k2	videoplayed
1386612202664	k2	videopaused
1386612206871	k2	videoplayed
1386612208776	k2	videopaused
1386612210696	k2	videoplayed
1386612213218	k2	videopaused
1386612224925	k2	videoplayed
1386612226328	k2	videopaused
1386612229750	k2	videoplayed
1386612236235	k2	videopaused
1386612242970	k2	videoplayed
1386612245364	k2	videopaused
1386612258734	k2	videoplayed
1386612263913	k2	videopaused
1386612293789	k2	videoplayed
1386612314064	k2	videopaused
1386612363845	k2	videoplayed
1386612365679	k2	videopaused
1386612403507	k2	videoplayed
1386612404825	k2	videopaused
1386612420618	k2	videoplayed
1386612421666	k2	videopaused
1386612429791	k2	videoplayed
1386612430779	k2	videopaused
1386612438054	k2	videoplayed
1386612440199	k2	videopaused
1386612452378	k2	videoplayed
1386612454231	k2	videopaused
1386612462292	k2	videoplayed
1386612470413	k2	videopaused
1386612556409	k2	videoplayed
1386612574555	k2	videopaused
1386612576199	k2	videoplayed
1386612585021	k2	videopaused
1386612672752	011	loadvideo
1386612686785	011	videopaused
1386614740584	k2	loadvideo
1386614751692	k2	videopaused
1386614753336	k2	seek_start
1386614753505	k2	seek_end
1386614786822	k2	videopaused
1386615016102	k2	loadvideo
1386615032581	k2	videopaused
1386615082852	k2	loadvideo
1386615086655	k2	videopaused
1386615090102	k2	loadvideo
1386615106901	k2	loadvideo
1386615108718	k2	videopaused
1386615213530	k2	loadvideo
1386615222228	k2	loadvideo
1386615225666	k2	loadvideo
1386615227260	k2	loadvideo
1386615229629	k2	loadvideo
1386615232739	k2	loadvideo
1386615235681	k2	loadvideo
1386615238700	k2	loadvideo
1386615242133	k2	loadvideo
1386615246801	k2	loadvideo
1386615258593	k2	loadvideo
1386615453929	k2	loadvideo
1386615509836	k2	seek_start
1386615511152	k2	seek_end
1386615515205	k2	seek_start
1386615515318	k2	seek_end
1386615524053	k2	seek_start
1386615524167	k2	seek_end
1386615529676	k2	seek_start
1386615529789	k2	seek_end
1386615535269	k2	clickassessmentfromlist
1386615535455	k2	assessmentdisplaybegin
1386615549008	k2	videoplayed
1386615551057	k2	seek_start
1386615551215	k2	seek_end
1386615557076	k2	submitassessmenttask
1386615557082	k2	assessmentcorrect
1386615562165	k2	seek_start
1386615562293	k2	seek_end
1386615565311	k2	finish_assessment
1386615565317	k2	videopaused
1386615567784	k2	seek_start
1386615567937	k2	seek_end
1386615594541	k2	loadvideo
1386615606720	k2	loadvideo
1386615613344	k2	seek_start
1386615613467	k2	seek_end
1386615615094	k2	seek_start
1386615615227	k2	seek_end
1386615649630	k2	videopaused
1386615668771	k2	saveannotation assessment
1386615668777	k2	videoplayed
1386615669793	k2	assessmentdisplaybegin
1386615672876	k2	videoplayed
1386615678780	k2	seek_start
1386615679173	k2	seek_end
1386615679936	k2	seek_start
1386615680577	k2	seek_end
1386615711390	k2	assessmentdisplaybegin
1386615738070	k2	seek_start
1386615739974	k2	seek_end
1386615741676	k2	videopaused
1386615742301	k2	videoplayed
1386615753843	k2	videopaused
1386615758906	k2	saveannotation assessment
1386615758913	k2	videoplayed
1386615759896	k2	assessmentdisplaybegin
1386615763764	k2	videoplayed
1386615769787	k2	videopaused
1386615772097	k2	seek_start
1386615772716	k2	seek_end
1386615774516	k2	seek_start
1386615775725	k2	seek_end
1386615782739	k2	assessmentdisplaybegin
1386615787574	k2	submitassessmenttask
1386615787583	k2	assessmentcorrect
1386615788664	k2	finish_assessment
1386615788669	k2	videoplayed
1386615794004	k2	videopaused
1386615804040	k2	seek_start
1386615805523	k2	seek_end
1386615807569	k2	videopaused
1386615808112	k2	videoplayed
1386615809123	k2	videopaused
1386615822721	k2	saveannotation assessment
1386615822727	k2	videoplayed
1386615823659	k2	assessmentdisplaybegin
1386615830291	k2	submitassessmenttask
1386615830303	k2	assessmentcorrect
1386615835065	k2	finish_assessment
1386615835069	k2	videoplayed
1386615887380	k2	loadvideo
1386616178991	k2	seek_start
1386616179121	k2	seek_end
1386616221882	k2	seek_start
1386616222044	k2	seek_end
1386616225082	k2	videopaused
1386616275415	k2	saveannotation assessment
1386616275421	k2	videoplayed
1386616276331	k2	assessmentdisplaybegin
1386616280281	k2	submitassessmenttask
1386616280287	k2	assessmentcorrect
1386616281445	k2	finish_assessment
1386616281449	k2	videoplayed
1386616289314	k2	seek_start
1386616289485	k2	seek_end
1386616293162	k2	seek_start
1386616293331	k2	seek_end
1386616295272	k2	seek_start
1386616295460	k2	seek_end
1386616299315	k2	seek_start
1386616299491	k2	seek_end
1386616300985	k2	seek_start
1386616301173	k2	seek_end
1386616302469	k2	seek_start
1386616302641	k2	seek_end
1386616304774	k2	seek_start
1386616304896	k2	seek_end
1386616307486	k2	seek_start
1386616307583	k2	seek_end
1386616309403	k2	seek_start
1386616309581	k2	seek_end
1386616310742	k2	seek_start
1386616310876	k2	seek_end
1386616313223	k2	seek_start
1386616313458	k2	seek_end
1386616315716	k2	seek_start
1386616315892	k2	seek_end
1386616317644	k2	seek_start
1386616317831	k2	seek_end
1386616319809	k2	seek_start
1386616320008	k2	seek_end
1386616353650	k2	seek_start
1386616353764	k2	seek_end
1386616356657	k2	seek_start
1386616356774	k2	seek_end
1386616414968	k2	seek_start
1386616415078	k2	seek_end
1386616418852	k2	seek_start
1386616418976	k2	seek_end
1386616464698	k2	videopaused
1386616482066	k2	seek_start
1386616482249	k2	seek_end
1386616487694	k2	videopaused
1386616488317	k2	videoplayed
1386616489205	k2	videopaused
1386616490890	k2	seek_start
1386616492828	k2	seek_end
1386616501813	k2	videopaused
1386616558187	k2	saveannotation assessment
1386616558192	k2	videoplayed
1386616560068	k2	seek_start
1386616560091	k2	seek_end
1386616562296	k2	seek_start
1386616562437	k2	seek_end
1386616564390	k2	videopaused
1386616570819	k2	seek_start
1386616570991	k2	seek_end
1386616572782	k2	seek_start
1386616573020	k2	seek_end
1386616575657	k2	seek_start
1386616575843	k2	seek_end
1386616601220	k2	seek_start
1386616601423	k2	seek_end
1386616615207	k2	seek_start
1386616615396	k2	seek_end
1386616616345	k2	seek_start
1386616616516	k2	seek_end
1386616620184	k2	seek_start
1386616620355	k2	seek_end
1386616632946	k2	videopaused
1386616666017	k2	saveannotation assessment
1386616666022	k2	videoplayed
1386616666973	k2	assessmentdisplaybegin
1386616666989	k2	assessmentdisplaybegin
1386616687198	k2	seek_start
1386616687331	k2	seek_end
1386616688789	k2	clickassessmentfromlist
1386616688864	k2	assessmentdisplaybegin
1386616704950	k2	submitassessmenttask
1386616708649	k2	clickassessmentfromlist
1386616709213	k2	assessmentdisplaybegin
1386616711495	k2	submitassessmenttask
1386616711502	k2	assessmentcorrect
1386616713129	k2	finish_assessment
1386616713132	k2	videoplayed
1386616714436	k2	seek_start
1386616714625	k2	seek_end
1386616723094	k2	seek_start
1386616724563	k2	seek_end
1386616742102	k2	videopaused
1386616784585	k2	saveannotation assessment
1386616784591	k2	videoplayed
1386616785722	k2	assessmentdisplaybegin
1386616797367	k2	submitassessmenttask
1386616797378	k2	assessmentcorrect
1386616798458	k2	finish_assessment
1386616798463	k2	videoplayed
1386616799482	k2	seek_start
1386616799614	k2	seek_end
1386616800896	k2	seek_start
1386616802357	k2	seek_end
1386616830521	k2	assessmentdisplaybegin
1386616835930	k2	submitassessmenttask
1386616835941	k2	assessmentcorrect
1386616837502	k2	finish_assessment
1386616837506	k2	videoplayed
1386616838052	k2	assessmentdisplaybegin
1386616838511	k2	seek_start
1386616838677	k2	seek_end
1386616840645	k2	seek_start
1386616841225	k2	seek_end
1386616877492	k2	saveannotation tags
1386616877498	k2	videoplayed
1386616885256	k2	seek_start
1386616885446	k2	seek_end
1386616886726	k2	seek_start
1386616886886	k2	seek_end
1386616916581	k2	seek_start
1386616916740	k2	seek_end
1386616975797	k2	saveannotation toc
1386616975807	k2	videoplayed
1386616979881	k2	loadvideo
1386616991347	k2	loadvideo
1386617014653	k2	seek_start
1386617017988	k2	seek_end
1386617019060	k2	seek_start
1386617020160	k2	seek_end
1386617021792	k2	seek_start
1386617021963	k2	seek_end
1386617024507	k2	seek_start
1386617024676	k2	seek_end
1386617030036	k2	videopaused
1386617035669	k2	seek_start
1386617036429	k2	seek_end
1386617037299	k2	seek_start
1386617037437	k2	seek_end
1386617038219	k2	seek_start
1386617038374	k2	seek_end
1386617042208	k2	videopaused
1386617055092	k2	saveannotation tags
1386617055096	k2	videoplayed
1386617067757	k2	videopaused
1386617117499	k2	videoplayed
1386617120740	k2	seek_start
1386617120856	k2	seek_end
1386617125514	k2	seek_start
1386617125637	k2	seek_end
1386617127773	k2	seek_start
1386617127911	k2	seek_end
1386617130767	k2	seek_start
1386617130881	k2	seek_end
1386617138504	k2	seek_start
1386617138631	k2	seek_end
1386617140043	k2	seek_start
1386617140170	k2	seek_end
1386617142806	k2	seek_start
1386617142929	k2	seek_end
1386617149717	k2	seek_start
1386617149842	k2	seek_end
1386617181091	k2	seek_start
1386617181214	k2	seek_end
1386617214135	k2	seek_start
1386617214280	k2	seek_end
1386617269452	k2	loadvideo
1386617285469	k2	loadvideo
1386617296817	k2	seek_start
1386617296969	k2	seek_end
1386617305377	k2	seek_start
1386617305486	k2	seek_end
1386617314265	k2	clicktocfromlist
1386617320466	k2	clicktocfromlist
1386617418893	k2	videopaused
1386618458347	k2	videoplayed
1386618496875	k2	videopaused
1386618683712	k2	loadvideo
1386618687720	k2	seek_start
1386618688482	k2	seek_end
1386618690357	k2	seek_start
1386618691274	k2	seek_end
1386618692440	k2	seek_start
1386618693164	k2	seek_end
1386618694443	k2	seek_start
1386618694928	k2	seek_end
1386618696125	k2	seek_start
1386618696852	k2	seek_end
1386618698737	k2	seek_start
1386618699215	k2	seek_end
1386618700581	k2	seek_start
1386618701054	k2	seek_end
1386618703286	k2	seek_start
1386618703885	k2	seek_end
1386618707357	k2	seek_start
1386618707849	k2	seek_end
1386618724990	k2	videopaused
1386618763919	k2	loadvideo
1386618772822	k2	videopaused
1386618841014	k2	loadvideo
1386618847135	k2	videopaused
1386619134088	k2	loadvideo
1386619352801	k2	assessmentdisplaybegin
1386619381284	k2	seek_start
1386619381455	k2	seek_end
1386619421409	k2	seek_start
1386619421530	k2	seek_end
1386619424206	k2	seek_start
1386619424336	k2	seek_end
1386619426912	k2	seek_start
1386619427035	k2	seek_end
1386619674683	019	loadvideo
1386619806147	019	seek_start
1386619806272	019	seek_end
1386619859382	019	seek_start
1386619859507	019	seek_end
1386619861316	019	seek_start
1386619861425	019	seek_end
1386619863656	019	seek_start
1386619863781	019	seek_end
1386619875778	019	videoplayed
1386619888460	019	seek_start
1386619888585	019	seek_end
1386619890052	019	seek_start
1386619890176	019	seek_end
1386619894139	019	seek_start
1386619894264	019	seek_end
1386619897462	019	seek_start
1386619897571	019	seek_end
1386619900020	019	seek_start
1386619900145	019	seek_end
1386619919024	k2	loadvideo
1386619952313	019	seek_start
1386619952437	019	seek_end
1386619956618	019	seek_start
1386619956743	019	seek_end
1386619958194	019	seek_start
1386619958319	019	seek_end
1386619997239	019	loadvideo
1386619999423	019	seek_start
1386619999548	019	seek_end
1386620002777	019	seek_start
1386620002886	019	seek_end
1386620017925	019	seek_start
1386620018034	019	seek_end
1386620019688	019	seek_start
1386620019812	019	seek_end
1386620031844	019	seek_start
1386620031953	019	seek_end
1386620034075	019	seek_start
1386620034184	019	seek_end
1386620036274	019	seek_start
1386620036399	019	seek_end
1386620050299	019	videoplayed
1386620062436	019	videoended
1386620062436	019	videoended
1386622145642	k2	seek_start
1386622145836	k2	seek_end
1386622147351	k2	seek_start
1386622147545	k2	seek_end
1386622148405	k2	seek_start
1386622148591	k2	seek_end
1386622150251	k2	seek_start
1386622150435	k2	seek_end
1386622151681	k2	seek_start
1386622151884	k2	seek_end
1386622155683	k2	videopaused
1386622155967	k2	videoplayed
1386622156689	k2	videopaused
1386622160061	k2	videoplayed
1386625033921	k2	loadvideo
1386625119363	k2	loadvideo
1386627346450	021	loadvideo
1386627399449	021	videopaused
1386627412568	021	videoplayed
1386627420166	021	videopaused
1386627491512	021	videoplayed
1386627525226	021	videopaused
1386627526380	021	videoplayed
1386627536614	021	videopaused
1386627537753	021	videoplayed
1386627538595	021	videopaused
1386627567294	021	seek_start
1386627568027	021	seek_end
1386627569166	021	videopaused
1386627580991	021	videoplayed
1386627730903	021	loadvideo
1386627792890	021	videopaused
1386628030928	021	videoplayed
1386628739021	k2	videoplayed
1386628740644	k2	videopaused
1386658537692	011	loadvideo
1386658553302	011	videopaused
1386663362914	003	loadvideo
1386663400680	003	videoplayed
1386663440774	003	videopaused
1386663442977	003	seek_start
1386663445955	003	seek_end
1386663448044	003	seek_start
1386663448553	003	seek_end
1386663451601	003	videopaused
1386663498756	003	saveannotation toc
1386663498759	003	videoplayed
1386663557108	003	videopaused
1386663710228	003	saveannotation toc
1386663710231	003	videoplayed
1386663721778	003	videopaused
1386663795873	003	saveannotation assessment
1386663795876	003	videoplayed
1386663796391	003	assessmentdisplaybegin
1386663816174	003	clickassessmentfromlist
1386663818806	003	videopaused
1386663820133	003	clickassessmentfromlist
1386663820651	003	assessmentdisplaybegin
1386663830318	003	videoplayed
1386663833290	003	submitassessmenttask
1386663836269	003	submitassessmenttask
1386663836272	003	assessmentcorrect
1386663837684	003	finish_assessment
1386663837686	003	videopaused
1386663919194	k2	loadvideo
1386664149987	k2	videopaused
1386664433862	003	saveannotation assessment
1386664433865	003	videoplayed
1386664434388	003	assessmentdisplaybegin
1386664440017	003	submitassessmenttask
1386664442569	003	clickassessmentfromlist
1386664442846	003	clickassessmentfromlist
1386664446368	k1	loadvideo
1386664467358	k1	loadvideo
1386664477435	003	saveannotation assessment
1386664477438	003	videoplayed
1386664477956	003	assessmentdisplaybegin
1386664483581	003	submitassessmenttask
1386664486984	003	videoplayed
1386664493241	003	seek_start
1386664493323	003	seek_end
1386664494725	003	seek_start
1386664494830	003	seek_end
1386664495575	003	seek_start
1386664495678	003	seek_end
1386664498726	003	seek_start
1386664498076	k1	videopaused
1386664499668	003	seek_end
1386664530633	003	videopaused
1386664559380	003	saveannotation toc
1386664559383	003	videoplayed
1386664576558	003	saveannotation toc
1386664576561	003	videopaused
1386664584440	003	saveannotation toc
1386664584444	003	videoplayed
1386664598279	003	seek_start
1386664598402	003	seek_end
1386664603999	003	videoplayed
1386664618433	017	loadvideo
1386664629831	003	videopaused
1386664663522	003	saveannotation assessment
1386664663525	003	videoplayed
1386664664062	003	assessmentdisplaybegin
1386664676390	003	submitassessmenttask
1386664678814	003	videoplayed
1386664679855	003	videopaused
1386664737800	003	clickassessmentfromlist
1386664738295	003	assessmentdisplaybegin
1386664743200	003	clickassessmentfromlist
1386664744947	003	clickassessmentfromlist
1386664745150	003	clickassessmentfromlist
1386664745211	003	assessmentdisplaybegin
1386664745743	003	clickassessmentfromlist
1386664746296	003	clickassessmentfromlist
1386664748802	003	clickassessmentfromlist
1386664749254	003	assessmentdisplaybegin
1386664755822	003	clickassessmentfromlist
1386664757075	003	clickassessmentfromlist
1386664757255	003	clickassessmentfromlist
1386664757965	003	clickassessmentfromlist
1386664758637	003	clickassessmentfromlist
1386664758845	003	assessmentdisplaybegin
1386664765042	003	submitassessmenttask
1386664770612	003	clickassessmentfromlist
1386664771125	003	assessmentdisplaybegin
1386664773652	003	submitassessmenttask
1386664775787	003	videoplayed
1386664814413	003	clickassessmentfromlist
1386664814823	003	assessmentdisplaybegin
1386664829123	003	loadvideo
1386664850211	003	clickassessmentfromlist
1386664850737	003	assessmentdisplaybegin
1386664856210	003	clickassessmentfromlist
1386664881111	003	seek_start
1386664881214	003	seek_end
1386664883666	003	seek_start
1386664884361	003	seek_end
1386664887574	003	seek_start
1386664888260	003	seek_end
1386664890528	003	seek_start
1386664890622	003	seek_end
1386664891475	003	seek_start
1386664891560	003	seek_end
1386664892798	003	seek_start
1386664892902	003	seek_end
1386664893715	003	seek_start
1386664893810	003	seek_end
1386664894658	003	seek_start
1386664894776	003	seek_end
1386664897472	003	seek_start
1386664897560	003	seek_end
1386664900102	003	seek_start
1386664900207	003	seek_end
1386664902761	003	seek_start
1386664902855	003	seek_end
1386664909082	003	seek_start
1386664909162	003	seek_end
1386664937310	003	videopaused
1386665056230	003	saveannotation toc
1386665056234	003	videoplayed
1386665060331	003	saveannotation toc
1386665060333	003	videoplayed
1386665070413	003	videopaused
1386665101261	003	loadvideo
1386665108009	003	clicktocfromlist
1386665123386	003	seek_start
1386665123454	003	seek_end
1386665124401	003	seek_start
1386665124510	003	seek_end
1386665129157	017	loadvideo
1386665136885	003	videopaused
1386665135899	017	seek_start
1386665135983	017	seek_end
1386665146185	017	seek_start
1386665146280	017	seek_end
1386665164726	017	videopaused
1386665232743	003	clickassessmentfromlist
1386665232975	003	clickassessmentfromlist
1386665233238	003	assessmentdisplaybegin
1386665237497	017	videoplayed
1386665245150	003	seek_start
1386665245290	003	seek_end
1386665251790	003	seek_start
1386665251894	003	seek_end
1386665252675	003	seek_start
1386665252784	003	seek_end
1386665254429	003	seek_start
1386665255098	003	seek_end
1386665255973	003	seek_start
1386665256811	003	seek_end
1386665257691	003	seek_start
1386665258262	003	seek_end
1386665280647	003	seek_start
1386665281284	003	seek_end
1386665283056	003	seek_start
1386665283632	003	seek_end
1386665284273	003	seek_start
1386665285125	003	seek_end
1386665288066	003	seek_start
1386665289659	003	seek_end
1386665292876	003	videopaused
1386665367999	003	saveannotation toc
1386665368002	003	videoplayed
1386665389164	003	videopaused
1386665463882	017	saveannotation assessment
1386665463885	017	videoplayed
1386665464424	017	assessmentdisplaybegin
1386665464432	017	assessmentdisplaybegin
1386665469873	017	videoplayed
1386665485909	k2	videoplayed
1386665552539	k2	videopaused
1386665565815	k2	videoplayed
1386665577671	k2	videopaused
1386665584737	017	saveannotation tags
1386665584744	017	videoplayed
1386665782033	017	videoplayed
1386665808902	017	videopaused
1386665830018	017	saveannotation assessment
1386665830022	017	videoplayed
1386665830564	017	assessmentdisplaybegin
1386665830572	017	assessmentdisplaybegin
1386665833948	017	videoplayed
1386665892046	003	saveannotation assessment
1386665892050	003	videoplayed
1386665892622	003	assessmentdisplaybegin
1386665892638	003	assessmentdisplaybegin
1386665892651	003	assessmentdisplaybegin
1386665892662	003	assessmentdisplaybegin
1386665899064	003	submitassessmenttask
1386665899071	003	assessmentcorrect
1386665901702	003	finish_assessment
1386665901705	003	videoplayed
1386665909242	003	seek_start
1386665909356	003	seek_end
1386665910517	003	seek_start
1386665910611	003	seek_end
1386665913045	003	seek_start
1386665913619	003	seek_end
1386665934637	017	saveannotation toc
1386665934641	017	videoplayed
1386665941369	k2	videoplayed
1386665949204	003	seek_start
1386665950534	003	seek_end
1386665951129	003	seek_start
1386665952362	003	seek_end
1386665954158	003	seek_start
1386665955627	003	seek_end
1386665975006	003	videopaused
1386665979319	017	saveannotation tags
1386665979324	017	videoplayed
1386665990231	003	saveannotation toc
1386665990233	003	videoplayed
1386666279917	003	saveannotation assessment
1386666279921	003	videoplayed
1386666280434	003	assessmentdisplaybegin
1386666280447	003	assessmentdisplaybegin
1386666280457	003	assessmentdisplaybegin
1386666280466	003	assessmentdisplaybegin
1386666280474	003	assessmentdisplaybegin
1386666280483	003	assessmentdisplaybegin
1386666287278	003	submitassessmenttask
1386666287287	003	assessmentcorrect
1386666289574	003	finish_assessment
1386666289577	003	videoplayed
1386666291972	003	clickassessmentfromlist
1386666292129	003	assessmentdisplaybegin
1386666292141	003	assessmentdisplaybegin
1386666292154	003	assessmentdisplaybegin
1386666292164	003	assessmentdisplaybegin
1386666292173	003	assessmentdisplaybegin
1386666292182	003	assessmentdisplaybegin
1386666295302	003	clickassessmentfromlist
1386666301628	003	seek_start
1386666301708	003	seek_end
1386666302385	003	seek_start
1386666302473	003	seek_end
1386666303133	003	seek_start
1386666303209	003	seek_end
1386666303747	003	seek_start
1386666303837	003	seek_end
1386666304772	003	seek_start
1386666304875	003	seek_end
1386666335324	003	videopaused
1386666366683	003	videoplayed
1386666371478	003	seek_start
1386666371555	003	seek_end
1386666372468	003	seek_start
1386666372554	003	seek_end
1386666376200	003	seek_start
1386666376304	003	seek_end
1386666391769	003	seek_start
1386666391856	003	seek_end
1386666420600	k2	videopaused
1386666450449	003	videopaused
1386666462243	k2	videoplayed
1386666471990	k1	videoplayed
1386666473489	k1	seek_start
1386666473829	k1	seek_end
1386666479355	017	saveannotation assessment
1386666479358	017	videoplayed
1386666479916	017	assessmentdisplaybegin
1386666479925	017	assessmentdisplaybegin
1386666479931	017	assessmentdisplaybegin
1386666479938	017	assessmentdisplaybegin
1386666479946	017	assessmentdisplaybegin
1386666482767	017	videoplayed
1386666512143	003	saveannotation toc
1386666512146	003	videoplayed
1386666546033	003	seek_start
1386666546103	003	seek_end
1386666546912	003	seek_start
1386666547020	003	seek_end
1386666547614	003	seek_start
1386666547725	003	seek_end
1386666548505	003	seek_start
1386666548624	003	seek_end
1386666553209	003	seek_start
1386666553305	003	seek_end
1386666587542	003	videopaused
1386666606773	003	saveannotation toc
1386666606776	003	videoplayed
1386666621181	k1	videopaused
1386666625004	003	seek_start
1386666625101	003	seek_end
1386666625673	003	seek_start
1386666625756	003	seek_end
1386666626184	003	seek_start
1386666626273	003	seek_end
1386666626671	003	seek_start
1386666626772	003	seek_end
1386666627444	003	seek_start
1386666627555	003	seek_end
1386666631294	003	seek_start
1386666631366	003	seek_end
1386666639514	003	seek_start
1386666639586	003	seek_end
1386666640332	003	seek_start
1386666640433	003	seek_end
1386666640997	003	seek_start
1386666641096	003	seek_end
1386666641756	003	seek_start
1386666641835	003	seek_end
1386666649735	003	seek_start
1386666649856	003	seek_end
1386666652457	003	seek_start
1386666652562	003	seek_end
1386666658143	k1	videoplayed
1386666656552	003	videopaused
1386666672406	003	saveannotation toc
1386666672409	003	videoplayed
1386666680104	003	seek_start
1386666680191	003	seek_end
1386666680749	003	seek_start
1386666680856	003	seek_end
1386666681526	003	seek_start
1386666681684	003	seek_end
1386666682507	003	seek_start
1386666682600	003	seek_end
1386666687882	003	seek_start
1386666687977	003	seek_end
1386666689147	003	seek_start
1386666689257	003	seek_end
1386666689359	003	seek_start
1386666689398	003	seek_end
1386666689995	003	seek_start
1386666690073	003	seek_end
1386666692248	003	seek_start
1386666692360	003	seek_end
1386666693255	003	seek_start
1386666693344	003	seek_end
1386666694301	003	seek_start
1386666694412	003	seek_end
1386666695598	003	seek_start
1386666695707	003	seek_end
1386666696318	003	seek_start
1386666696406	003	seek_end
1386666697078	003	seek_start
1386666697163	003	seek_end
1386666711509	003	seek_start
1386666711608	003	seek_end
1386666712773	003	seek_start
1386666712877	003	seek_end
1386666713511	003	seek_start
1386666713634	003	seek_end
1386666726981	003	seek_start
1386666727088	003	seek_end
1386666731343	003	seek_start
1386666731448	003	seek_end
1386666733113	003	seek_start
1386666733227	003	seek_end
1386666750627	003	saveannotation toc
1386666750630	003	videoplayed
1386666755180	003	seek_start
1386666755241	003	seek_end
1386666755962	003	seek_start
1386666756024	003	seek_end
1386666758312	003	seek_start
1386666758409	003	seek_end
1386666759296	003	seek_start
1386666759467	003	seek_end
1386666760185	003	seek_start
1386666760278	003	seek_end
1386666761216	003	seek_start
1386666761304	003	seek_end
1386666762216	003	seek_start
1386666762294	003	seek_end
1386666771679	003	seek_start
1386666771774	003	seek_end
1386666774916	003	seek_start
1386666775064	003	seek_end
1386666776410	003	seek_start
1386666776537	003	seek_end
1386666798007	003	videopaused
1386666820531	003	videoplayed
1386666823760	003	seek_start
1386666825425	003	seek_end
1386666826938	003	seek_start
1386666827789	003	seek_end
1386666869956	003	videopaused
1386666880601	003	seek_start
1386666881177	003	seek_end
1386666884352	003	seek_start
1386666885174	003	seek_end
1386666893327	003	saveannotation toc
1386666893330	003	videoplayed
1386666897115	003	seek_start
1386666897198	003	seek_end
1386666898385	003	seek_start
1386666898458	003	seek_end
1386666899033	003	seek_start
1386666899128	003	seek_end
1386666917406	k2	videopaused
1386666919731	k2	clicktocfromlist
1386666927731	k2	seek_start
1386666927840	k2	seek_end
1386666937871	k2	seek_start
1386666937980	k2	seek_end
1386666943187	003	videopaused
