time	group	action
1386673494338	chinese_postman_problem	assessmentdisplaybegin
1386673494340	chinese_postman_problem	assessmentdisplaybegin
1386673494332	chinese_postman_problem	assessmentdisplaybegin
1386673494342	chinese_postman_problem	assessmentdisplaybegin
1386673494345	chinese_postman_problem	assessmentdisplaybegin
1386673494347	chinese_postman_problem	assessmentdisplaybegin
1386673494349	chinese_postman_problem	assessmentdisplaybegin
1386673494351	chinese_postman_problem	assessmentdisplaybegin
1386673494355	chinese_postman_problem	assessmentdisplaybegin
1386673494357	chinese_postman_problem	assessmentdisplaybegin
1386673494359	chinese_postman_problem	assessmentdisplaybegin
1386673494361	chinese_postman_problem	assessmentdisplaybegin
1386673494363	chinese_postman_problem	assessmentdisplaybegin
1386673494365	chinese_postman_problem	assessmentdisplaybegin
1386673494367	chinese_postman_problem	assessmentdisplaybegin
1386673494369	chinese_postman_problem	assessmentdisplaybegin
1386673499725	chinese_postman_problem	submitassessmenttask
1386673509976	chinese_postman_problem	videoplayed
1386673541079	chinese_postman_problem	videopaused
1386673617304	chinese_postman_problem	seek_start
1386673618431	chinese_postman_problem	seek_end
1386673624873	chinese_postman_problem	seek_start
1386673624935	chinese_postman_problem	assessmentdisplaybegin
1386673624939	chinese_postman_problem	assessmentdisplaybegin
1386673624943	chinese_postman_problem	assessmentdisplaybegin
1386673624952	chinese_postman_problem	assessmentdisplaybegin
1386673624949	chinese_postman_problem	assessmentdisplaybegin
1386673624946	chinese_postman_problem	assessmentdisplaybegin
1386673624955	chinese_postman_problem	assessmentdisplaybegin
1386673624959	chinese_postman_problem	assessmentdisplaybegin
1386673624965	chinese_postman_problem	assessmentdisplaybegin
1386673624962	chinese_postman_problem	assessmentdisplaybegin
1386673624968	chinese_postman_problem	assessmentdisplaybegin
1386673624972	chinese_postman_problem	assessmentdisplaybegin
1386673624974	chinese_postman_problem	assessmentdisplaybegin
1386673624976	chinese_postman_problem	assessmentdisplaybegin
1386673624979	chinese_postman_problem	assessmentdisplaybegin
1386673624981	chinese_postman_problem	assessmentdisplaybegin
1386673624984	chinese_postman_problem	assessmentdisplaybegin
1386673624986	chinese_postman_problem	assessmentdisplaybegin
1386673624989	chinese_postman_problem	assessmentdisplaybegin
1386673624991	chinese_postman_problem	assessmentdisplaybegin
1386673624993	chinese_postman_problem	assessmentdisplaybegin
1386673624995	chinese_postman_problem	assessmentdisplaybegin
1386673624999	chinese_postman_problem	assessmentdisplaybegin
1386673625001	chinese_postman_problem	assessmentdisplaybegin
1386673625004	chinese_postman_problem	assessmentdisplaybegin
1386673625006	chinese_postman_problem	assessmentdisplaybegin
1386673625009	chinese_postman_problem	assessmentdisplaybegin
1386673625011	chinese_postman_problem	assessmentdisplaybegin
1386673625013	chinese_postman_problem	assessmentdisplaybegin
1386673625015	chinese_postman_problem	assessmentdisplaybegin
1386673626775	chinese_postman_problem	seek_end
1386673628590	chinese_postman_problem	videopaused
1386673658830	chinese_postman_problem	videoplayed
1386673699367	chinese_postman_problem	assessmentdisplaybegin
1386673699372	chinese_postman_problem	assessmentdisplaybegin
1386673699361	chinese_postman_problem	assessmentdisplaybegin
1386673699377	chinese_postman_problem	assessmentdisplaybegin
1386673699353	chinese_postman_problem	assessmentdisplaybegin
1386673699341	chinese_postman_problem	assessmentdisplaybegin
1386673699382	chinese_postman_problem	assessmentdisplaybegin
1386673699386	chinese_postman_problem	assessmentdisplaybegin
1386673699392	chinese_postman_problem	assessmentdisplaybegin
1386673699395	chinese_postman_problem	assessmentdisplaybegin
1386673699397	chinese_postman_problem	assessmentdisplaybegin
1386673699402	chinese_postman_problem	assessmentdisplaybegin
1386673699404	chinese_postman_problem	assessmentdisplaybegin
1386673699406	chinese_postman_problem	assessmentdisplaybegin
1386673699408	chinese_postman_problem	assessmentdisplaybegin
1386673699412	chinese_postman_problem	assessmentdisplaybegin
1386673699414	chinese_postman_problem	assessmentdisplaybegin
1386673699417	chinese_postman_problem	assessmentdisplaybegin
1386673699419	chinese_postman_problem	assessmentdisplaybegin
1386673699421	chinese_postman_problem	assessmentdisplaybegin
1386673699423	chinese_postman_problem	assessmentdisplaybegin
1386673699425	chinese_postman_problem	assessmentdisplaybegin
1386673699429	chinese_postman_problem	assessmentdisplaybegin
1386673699431	chinese_postman_problem	assessmentdisplaybegin
1386673699433	chinese_postman_problem	assessmentdisplaybegin
1386673699436	chinese_postman_problem	assessmentdisplaybegin
1386673699438	chinese_postman_problem	assessmentdisplaybegin
1386673699440	chinese_postman_problem	assessmentdisplaybegin
1386673699442	chinese_postman_problem	assessmentdisplaybegin
1386673699444	chinese_postman_problem	assessmentdisplaybegin
1386673703482	chinese_postman_problem	submitassessmenttask
1386673706814	chinese_postman_problem	videoplayed
1386674011821	chinese_postman_problem	assessmentdisplaybegin
1386674011844	chinese_postman_problem	assessmentdisplaybegin
1386674011849	chinese_postman_problem	assessmentdisplaybegin
1386674011837	chinese_postman_problem	assessmentdisplaybegin
1386674011830	chinese_postman_problem	assessmentdisplaybegin
1386674011854	chinese_postman_problem	assessmentdisplaybegin
1386674011859	chinese_postman_problem	assessmentdisplaybegin
1386674011864	chinese_postman_problem	assessmentdisplaybegin
1386674011869	chinese_postman_problem	assessmentdisplaybegin
1386674011872	chinese_postman_problem	assessmentdisplaybegin
1386674011874	chinese_postman_problem	assessmentdisplaybegin
1386674011879	chinese_postman_problem	assessmentdisplaybegin
1386674011881	chinese_postman_problem	assessmentdisplaybegin
1386674011884	chinese_postman_problem	assessmentdisplaybegin
1386674011886	chinese_postman_problem	assessmentdisplaybegin
1386674011890	chinese_postman_problem	assessmentdisplaybegin
1386674011892	chinese_postman_problem	assessmentdisplaybegin
1386674011894	chinese_postman_problem	assessmentdisplaybegin
1386674011896	chinese_postman_problem	assessmentdisplaybegin
1386674011899	chinese_postman_problem	assessmentdisplaybegin
1386674011901	chinese_postman_problem	assessmentdisplaybegin
1386674011903	chinese_postman_problem	assessmentdisplaybegin
1386674011906	chinese_postman_problem	assessmentdisplaybegin
1386674011909	chinese_postman_problem	assessmentdisplaybegin
1386674011911	chinese_postman_problem	assessmentdisplaybegin
1386674011913	chinese_postman_problem	assessmentdisplaybegin
1386674011915	chinese_postman_problem	assessmentdisplaybegin
1386674011917	chinese_postman_problem	assessmentdisplaybegin
1386674011919	chinese_postman_problem	assessmentdisplaybegin
1386674011922	chinese_postman_problem	assessmentdisplaybegin
1386670416203	warehousemanagement	loadvideo
1386674041165	chinese_postman_problem	seek_start
1386674041611	chinese_postman_problem	seek_end
1386674050967	chinese_postman_problem	seek_start
1386674051635	chinese_postman_problem	seek_end
1386674054285	chinese_postman_problem	seek_start
1386674054837	chinese_postman_problem	seek_end
1386674056102	chinese_postman_problem	seek_start
1386674056679	chinese_postman_problem	seek_end
1386674057813	chinese_postman_problem	seek_start
1386674058466	chinese_postman_problem	seek_end
1386674059964	chinese_postman_problem	seek_start
1386674060317	chinese_postman_problem	seek_end
1386674061604	chinese_postman_problem	seek_start
1386674062183	chinese_postman_problem	seek_end
1386674063997	chinese_postman_problem	seek_start
1386674064427	chinese_postman_problem	seek_end
1386674065588	chinese_postman_problem	seek_start
1386674066293	chinese_postman_problem	seek_end
1386674077272	chinese_postman_problem	seek_start
1386674078139	chinese_postman_problem	seek_end
1386674158017	chinese_postman_problem	videopaused
1386674236704	chinese_postman_problem	videoplayed
1386674414942	chinese_postman_problem	videopaused
1386674452199	chinese_postman_problem	videoplayed
1386674548533	chinese_postman_problem	videopaused
1386674570221	chinese_postman_problem	videoplayed
1386674607515	capacity_planing	loadvideo
1386674637016	capacity_planing	clicktocfromlist
1386674641544	capacity_planing	clicktocfromlist
1386674668933	layout_planing	loadvideo
1386674682805	capacity_planing	loadvideo
1386674691628	capacity_planing	seek_start
1386674693459	capacity_planing	seek_end
1386674696958	capacity_planing	seek_start
1386674697883	capacity_planing	seek_end
1386674702070	capacity_planing	seek_start
1386674702471	capacity_planing	seek_end
1386674704409	capacity_planing	videopaused
1386674705335	capacity_planing	videoplayed
1386674738381	capacity_planing	videoplayed
1386674748858	capacity_planing	seek_start
1386674749228	capacity_planing	seek_end
1386674767081	capacity_planing	seek_start
1386674767088	capacity_planing	seek_end
1386674768827	capacity_planing	seek_start
1386674769194	capacity_planing	seek_end
1386674770816	capacity_planing	seek_start
1386674771121	capacity_planing	seek_end
1386674774059	capacity_planing	seek_start
1386674774405	capacity_planing	seek_end
1386674776996	capacity_planing	seek_start
1386674777269	capacity_planing	seek_end
1386674780185	capacity_planing	seek_start
1386674780404	capacity_planing	seek_end
1386674784440	capacity_planing	seek_start
1386674784782	capacity_planing	seek_end
1386674786295	capacity_planing	seek_start
1386674786685	capacity_planing	seek_end
1386674787755	capacity_planing	seek_start
1386674787951	capacity_planing	seek_end
1386674792407	capacity_planing	seek_start
1386674792840	capacity_planing	seek_end
1386674799128	capacity_planing	seek_start
1386674799546	capacity_planing	seek_end
1386674801543	capacity_planing	seek_start
1386674802090	capacity_planing	seek_end
1386674817903	capacity_planing	seek_start
1386674818927	capacity_planing	seek_end
1386674819536	capacity_planing	videopaused
1386674823242	capacity_planing	videoplayed
1386674824157	capacity_planing	videopaused
1386674839769	capacity_planing	seek_start
1386674839975	capacity_planing	seek_end
1386674840461	capacity_planing	videopaused
1386674840950	capacity_planing	videoplayed
1386674849366	capacity_planing	videopaused
1386675026325	chinese_postman_problem	loadvideo
1386675120991	chinese_postman_problem	clickcommentfromlist
1386675122847	chinese_postman_problem	seek_start
1386675123315	chinese_postman_problem	seek_end
1386675155077	chinese_postman_problem	clickcommentfromlist
1386675187673	chinese_postman_problem	videopaused
1386680068618	location_facilities	loadvideo
1386680087058	location_facilities	videoplayed
1386680108289	location_facilities	seek_start
1386680108726	location_facilities	seek_end
1386680109335	location_facilities	videopaused
1386680663327	location_facilities	saveannotation toc
1386680663327	location_facilities	videoplayed
1386680668366	location_facilities	videopaused
1386680669645	location_facilities	seek_start
1386680670035	location_facilities	seek_end
1386680670550	location_facilities	videopaused
1386681493183	layout_decisions2	loadvideo
1386681507197	layout_decisions2	videopaused
1386681625577	layout_decisions2	seek_start
1386681625710	layout_decisions2	seek_end
1386681734817	layout_decisions2	videopaused
1386681759829	layout_decisions2	saveannotation toc
1386681759833	layout_decisions2	videoplayed
1386681909163	layout_decisions2	saveannotation tags
1386681909167	layout_decisions2	videoplayed
1386682113035	layout_decisions2	videopaused
1386682124792	layout_decisions2	videoplayed
1386682129612	layout_decisions2	videopaused
1386682133696	layout_decisions2	seek_start
1386682135191	layout_decisions2	seek_end
1386682137710	layout_decisions2	videopaused
1386682193160	layout_decisions2	videoplayed
1386682279131	layout_decisions2	videoplayed
1386682466631	layout_decisions2	seek_start
1386682466793	layout_decisions2	seek_end
1386682468562	layout_decisions2	seek_start
1386682468720	layout_decisions2	seek_end
1386682473937	layout_decisions2	seek_start
1386682474100	layout_decisions2	seek_end
1386682480316	layout_decisions2	seek_start
1386682480454	layout_decisions2	seek_end
1386682481420	layout_decisions2	seek_start
1386682481593	layout_decisions2	seek_end
1386682482656	layout_decisions2	seek_start
1386682482791	layout_decisions2	seek_end
1386682489396	layout_decisions2	seek_start
1386682489555	layout_decisions2	seek_end
1386682490274	layout_decisions2	seek_start
1386682490437	layout_decisions2	seek_end
1386682509747	layout_decisions2	seek_start
1386682510359	layout_decisions2	seek_end
1386682545053	layout_decisions2	saveannotation tags
1386682545057	layout_decisions2	videoplayed
1386682601718	layout_decisions2	videopaused
1386682617463	layout_decisions2	videoplayed
1386682655351	layout_decisions2	seek_start
1386682656063	layout_decisions2	seek_end
1386682689366	layout_decisions2	videoplayed
1386682689363	layout_decisions2	saveannotation tags
1386682707341	layout_decisions2	clicktagfromlist
1386682707368	layout_decisions2	clicktagfromlist
1386682715443	layout_decisions2	clicktagfromlist
1386682715469	layout_decisions2	clicktagfromlist
1386682722395	layout_decisions2	clicktagfromlist
1386682728309	layout_decisions2	clicktagfromlist
1386682803901	layout_decisions2	videopaused
1386682847051	layout_decisions2	videoplayed
1386682884886	layout_decisions2	seek_start
1386682885025	layout_decisions2	seek_end
1386682888679	layout_decisions2	seek_start
1386682889042	layout_decisions2	seek_end
1386682889559	layout_decisions2	seek_start
1386682889681	layout_decisions2	seek_end
1386682891955	layout_decisions2	videopaused
1386682937905	layout_decisions2	saveannotation toc
1386682937909	layout_decisions2	videoplayed
1386683034347	layout_decisions2	saveannotation comments
1386683034351	layout_decisions2	videoplayed
1386683147555	layout_decisions2	videopaused
1386683171644	layout_decisions2	videoplayed
1386683213329	layout_decisions2	videopaused
1386683219104	layout_decisions2	seek_start
1386683219237	layout_decisions2	seek_end
1386683221827	layout_decisions2	seek_start
1386683222416	layout_decisions2	seek_end
1386683224407	layout_decisions2	seek_start
1386683224504	layout_decisions2	seek_end
1386683272712	layout_decisions2	saveannotation tags
1386683272715	layout_decisions2	videoplayed
1386683310737	layout_decisions2	seek_start
1386683310933	layout_decisions2	seek_end
1386683311424	layout_decisions2	seek_start
1386683311553	layout_decisions2	seek_end
1386683345663	layout_decisions2	saveannotation toc
1386683345668	layout_decisions2	videoplayed
1386683373962	layout_decisions2	videopaused
1386683396978	layout_decisions2	saveannotation toc
1386683396981	layout_decisions2	videoplayed
1386683423939	layout_decisions2	videopaused
1386683474701	layout_decisions2	saveannotation toc
1386683474705	layout_decisions2	videoplayed
1386683541228	layout_decisions2	saveannotation tags
1386683541232	layout_decisions2	videoplayed
1386683761640	layout_decisions2	videoplayed
1386683919053	layout_decisions2	videopaused
1386683961530	layout_decisions2	seek_start
1386683961693	layout_decisions2	seek_end
1386683962860	layout_decisions2	seek_start
1386683963023	layout_decisions2	seek_end
1386683964501	layout_decisions2	seek_start
1386683964655	layout_decisions2	seek_end
1386683965590	layout_decisions2	seek_start
1386683965751	layout_decisions2	seek_end
1386683972877	layout_decisions2	seek_start
1386683973579	layout_decisions2	seek_end
1386683974939	layout_decisions2	seek_start
1386683975099	layout_decisions2	seek_end
1386683997663	layout_decisions2	videoplayed
1386684012141	layout_decisions2	seek_start
1386684012686	layout_decisions2	seek_end
1386684014104	layout_decisions2	seek_start
1386684015496	layout_decisions2	seek_end
1386684048928	layout_decisions2	seek_start
1386684050261	layout_decisions2	seek_end
1386684252845	layout_decisions2	saveannotation tags
1386684252850	layout_decisions2	videoplayed
1386684259152	layout_decisions2	seek_start
1386684260012	layout_decisions2	seek_end
1386684261342	layout_decisions2	seek_start
1386684262081	layout_decisions2	seek_end
1386684263834	layout_decisions2	seek_start
1386684264289	layout_decisions2	seek_end
1386684304156	layout_decisions2	saveannotation toc
1386684304160	layout_decisions2	videoplayed
1386684311672	layout_decisions2	videopaused
1386684316497	layout_decisions2	videoplayed
1386684324055	layout_decisions2	seek_start
1386684324957	layout_decisions2	seek_end
1386684326630	layout_decisions2	seek_start
1386684327230	layout_decisions2	seek_end
1386684352129	layout_decisions2	seek_start
1386684352905	layout_decisions2	seek_end
1386684404500	layout_decisions2	videoplayed
1386684467770	layout_decisions2	saveannotation comments
1386684467773	layout_decisions2	videoplayed
1386684472480	layout_decisions2	seek_start
1386684473341	layout_decisions2	seek_end
1386684685257	layout_decisions2	seek_start
1386684686017	layout_decisions2	seek_end
1386684784613	layout_decisions2	saveannotation tags
1386684784617	layout_decisions2	videoplayed
1386684786911	layout_decisions2	seek_start
1386684787070	layout_decisions2	seek_end
1386685099288	layout_decisions2	seek_start
1386685099898	layout_decisions2	seek_end
1386685101846	layout_decisions2	seek_start
1386685102935	layout_decisions2	seek_end
1386685106082	layout_decisions2	seek_start
1386685107379	layout_decisions2	seek_end
1386685109382	layout_decisions2	seek_start
1386685110244	layout_decisions2	seek_end
1386685172297	layout_decisions2	saveannotation tags
1386685172300	layout_decisions2	videoplayed
1386685224085	layout_decisions2	videoended
1386685224091	layout_decisions2	videoended
1386685475172	layout_decisions2	saveannotation assessment
1386685475175	layout_decisions2	videoplayed
1386685483754	layout_decisions2	videopaused
1386685520878	layout_decisions2	saveannotation assessment
1386685520882	layout_decisions2	videoplayed
1386685523372	layout_decisions2	videopaused
1386685575792	layout_decisions2	loadvideo
1386685657438	layout_decisions2	loadvideo
1386685678280	layout_decisions2	loadvideo
1386688216577	capacity_planing	loadvideo
1386688225636	layout_decisions2	loadvideo
1386689758371	layout_decisions2	loadvideo
1386691430162	layout_planing	loadvideo
1386691468455	layout_planing	videopaused
1386691826222	capacity_planing	videoplayed
1386692104998	capacity_planing	videopaused
1386692130566	capacity_planing	videoplayed
1386692449626	capacity_planing	videopaused
1386694311719	capacity_planing	loadvideo
1386694347488	product_layouts	loadvideo
1386694351279	product_layouts	seek_start
1386694351404	product_layouts	seek_end
1386694354337	product_layouts	seek_start
1386694354462	product_layouts	seek_end
1386694355991	product_layouts	seek_start
1386694356162	product_layouts	seek_end
1386694358221	product_layouts	seek_start
1386694358346	product_layouts	seek_end
1386694361404	product_layouts	seek_start
1386694361591	product_layouts	seek_end
1386694365460	product_layouts	videopaused
1386695141495	location_decision	loadvideo
1386695150793	location_decision	seek_start
1386695151183	location_decision	seek_end
1386695155083	location_decision	videopaused
1386695158187	location_decision	videoplayed
1386695159575	location_decision	seek_start
1386695159700	location_decision	seek_end
1386695166199	location_decision	seek_start
1386695166324	location_decision	seek_end
1386695168118	location_decision	seek_start
1386695168243	location_decision	seek_end
1386695169615	location_decision	seek_start
1386695169725	location_decision	seek_end
1386695171909	location_decision	seek_start
1386695172049	location_decision	seek_end
1386695173562	location_decision	seek_start
1386695173687	location_decision	seek_end
1386695175231	location_decision	seek_start
1386695175341	location_decision	seek_end
1386695194451	location_decision	seek_start
1386695194544	location_decision	seek_end
1386695203998	location_decision	seek_start
1386695204123	location_decision	seek_end
1386695206712	location_decision	videopaused
1386696714218	capacity_planing	loadvideo
1386696718991	capacity_planing	videopaused
1386696726823	product_layouts	loadvideo
1386696728617	product_layouts	videopaused
1386696735808	product_layouts	seek_start
1386696735933	product_layouts	seek_end
1386696738897	product_layouts	videopaused
1386696753329	capacity_planing	loadvideo
1386696758930	capacity_planing	videopaused
1386696765404	product_layouts	loadvideo
1386696767385	product_layouts	seek_start
1386696767525	product_layouts	seek_end
1386696768493	product_layouts	seek_start
1386696768617	product_layouts	seek_end
1386696769429	product_layouts	seek_start
1386696769569	product_layouts	seek_end
1386696770427	product_layouts	seek_start
1386696770583	product_layouts	seek_end
1386696774717	product_layouts	videopaused
1386696991097	chinese_postman_problem	loadvideo
1386697099053	capacity_planing	loadvideo
1386697146786	capacity_planing	loadvideo
1386697160717	capacity_planing	videopaused
1386697446101	capacity_planing	loadvideo
1386697526164	capacity_planing	loadvideo
1386697610960	capacity_planing	loadvideo
1386697625991	capacity_planing	videopaused
1386699432778	capacity_planing	loadvideo
1386699454860	chinese_postman_problem	loadvideo
1386699463669	chinese_postman_problem	videopaused
1386699657198	capacity_planing	loadvideo
1386699666456	chinese_postman_problem	loadvideo
1386699679024	chinese_postman_problem	videopaused
1386699681870	capacity_planing	loadvideo
1386699720040	chinese_postman_problem	videoplayed
1386699733737	chinese_postman_problem	videopaused
1386699759984	chinese_postman_problem	videoplayed
1386699765709	chinese_postman_problem	videopaused
1386699774979	chinese_postman_problem	videoplayed
1386699778075	chinese_postman_problem	videopaused
1386699834002	chinese_postman_problem	videoplayed
1386699852164	chinese_postman_problem	videopaused
1386699884628	chinese_postman_problem	videoplayed
1386699914405	chinese_postman_problem	videopaused
1386699919538	product_layouts	videoplayed
1386699938814	capacity_planing	seek_start
1386699939376	capacity_planing	seek_end
1386699940736	capacity_planing	videopaused
1386700004053	chinese_postman_problem	videoplayed
1386699992029	capacity_planing	loadvideo
1386700572934	chinese_postman_problem	videoplayed
1386700574926	chinese_postman_problem	seek_start
1386700575005	chinese_postman_problem	seek_end
1386700577921	chinese_postman_problem	seek_start
1386700577994	chinese_postman_problem	seek_end
1386700064254	chinese_postman_problem	videopaused
1386700059734	capacity_planing	loadvideo
1386700086867	capacity_planing	videoplayed
1386700088395	capacity_planing	seek_start
1386700088467	capacity_planing	seek_end
1386700093500	capacity_planing	seek_start
1386700093578	capacity_planing	seek_end
1386700113650	capacity_planing	seek_start
1386700114033	capacity_planing	seek_end
1386700150786	chinese_postman_problem	videoplayed
1386700136140	capacity_planing	saveannotation toc
1386700136143	capacity_planing	videoplayed
1386700140264	capacity_planing	videopaused
1386700140640	capacity_planing	videoplayed
1386700141745	capacity_planing	seek_start
1386700142113	capacity_planing	seek_end
1386700143802	capacity_planing	seek_start
1386700144064	capacity_planing	seek_end
1386700176427	capacity_planing	videopaused
1386700198943	capacity_planing	videoplayed
1386700204262	capacity_planing	videopaused
1386700240183	capacity_planing	videoplayed
1386700234141	capacity_planing	videoplayed
1386700234139	capacity_planing	saveannotation toc
1386700248842	chinese_postman_problem	loadvideo
1386700274670	chinese_postman_problem	videopaused
1386700911901	capacity_planing	videopaused
1386700402720	capacity_planing	videopaused
1386700403391	capacity_planing	videoplayed
1386700406257	capacity_planing	videopaused
1386700404351	capacity_planing	loadvideo
1386700422538	capacity_planing	seek_start
1386700422632	capacity_planing	seek_end
1386700424007	capacity_planing	seek_start
1386700424085	capacity_planing	seek_end
1386700466597	capacity_planing	loadvideo
1386700479347	layout_decisions2	loadvideo
1386701014369	capacity_planing	seek_start
1386701014462	capacity_planing	seek_end
1386701016018	capacity_planing	seek_start
1386701016784	capacity_planing	seek_end
1386700492534	layout_decisions1	loadvideo
1386701019529	capacity_planing	seek_start
1386701019633	capacity_planing	seek_end
1386701023829	capacity_planing	seek_start
1386701024432	capacity_planing	seek_end
1386700501441	chinese_postman_problem	loadvideo
1386700516550	chinese_postman_problem	videopaused
1386700536664	capacity_planing	videopaused
1386700714132	capacity_planing	saveannotation assessment
1386700714163	capacity_planing	videoplayed
1386700714758	capacity_planing	assessmentdisplaybegin
1386700721447	capacity_planing	videoplayed
1386700746079	capacity_planing	videopaused
1386700770262	capacity_planing	videoplayed
1386701291904	capacity_planing	videoplayed
1386700792960	capacity_planing	videopaused
1386700823590	capacity_planing	videoplayed
1386700828061	capacity_planing	videopaused
1386700838698	capacity_planing	videoplayed
1386700874100	capacity_planing	videopaused
1386701410249	capacity_planing	videopaused
1386701210208	capacity_planing	videoplayed
1386701211343	capacity_planing	seek_start
1386701211434	capacity_planing	seek_end
1386701233121	capacity_planing	videopaused
1386701346563	capacity_planing	saveannotation assessment
1386701346592	capacity_planing	videoplayed
1386701347105	capacity_planing	assessmentdisplaybegin
1386701356248	capacity_planing	videoplayed
1386701370594	layout_decisions2	loadvideo
1386701379891	chinese_postman_problem	loadvideo
1386701393971	capacity_planing	videopaused
1386701384610	chinese_postman_problem	videopaused
1386701405943	capacity_planing	videoplayed
1386701407480	capacity_planing	videopaused
1386701417234	capacity_planing	videoplayed
1386701432116	capacity_planing	videopaused
1386701435047	capacity_planing	videoplayed
1386701447395	capacity_planing	videopaused
1386701456000	capacity_planing	videoplayed
1386701470219	layout_planing	loadvideo
1386701496676	capacity_planing	videopaused
1386701524573	capacity_planing	videoplayed
1386701535490	layout_planing	clickassessmentfromlist
1386701535781	layout_planing	assessmentdisplaybegin
1386702079906	capacity_planing	videoplayed
1386701559566	layout_planing	loadvideo
1386701567049	layout_planing	loadvideo
1386702108031	capacity_planing	videopaused
1386702158089	capacity_planing	videoplayed
1386701647757	capacity_planing	videopaused
1386701678319	capacity_planing	videoplayed
1386701692930	capacity_planing	loadvideo
1386701708561	capacity_planing	saveannotation tags
1386701708567	capacity_planing	videoplayed
1386701723112	capacity_planing	videopaused
1386701841687	capacity_planing	videoplayed
1386701852624	capacity_planing	videopaused
1386701854404	capacity_planing	videoplayed
1386701856131	capacity_planing	seek_start
1386701856208	capacity_planing	seek_end
1386701866538	warehousemanagement	loadvideo
1386701886265	capacity_planing	videopaused
1386701890916	capacity_planing	videoplayed
1386701896162	capacity_planing	seek_start
1386701896244	capacity_planing	seek_end
1386701898761	capacity_planing	videopaused
1386702454421	capacity_planing	seek_start
1386702454518	capacity_planing	seek_end
1386701965745	warehousemanagement	videopaused
1386702028361	warehousemanagement	videoplayed
1386702041949	warehousemanagement	videopaused
1386702058348	warehousemanagement	seek_start
1386702059050	warehousemanagement	seek_end
1386702084083	capacity_planing	saveannotation assessment
1386702084095	capacity_planing	videoplayed
1386702084598	capacity_planing	assessmentdisplaybegin
1386702090128	capacity_planing	videoplayed
1386702117757	capacity_planing	videopaused
1386702151427	warehousemanagement	videopaused
1386702171034	capacity_planing	videoplayed
1386702174932	capacity_planing	videopaused
1386702168020	capacity_planing	loadvideo
1386702177677	chinese_postman_problem	loadvideo
1386702180645	chinese_postman_problem	videopaused
1386702209234	capacity_planing	videoplayed
1386702217289	capacity_planing	videopaused
1386702231383	capacity_planing	videoplayed
1386702228347	warehousemanagement	seek_start
1386702229251	warehousemanagement	seek_end
1386702312910	capacity_planing	videopaused
1386702330426	capacity_planing	videoplayed
1386702387927	capacity_planing	videopaused
1386702415272	warehousemanagement	loadvideo
1386702441093	capacity_planing	videoplayed
1386702466056	capacity_planing	videopaused
1386702486721	capacity_planing	videoplayed
1386702492134	capacity_planing	videopaused
1386703013524	capacity_planing	videopaused
1386702562648	capacity_planing	videoplayed
1386702582149	warehousemanagement	seek_start
1386702582258	warehousemanagement	seek_end
1386702584848	warehousemanagement	seek_start
1386702584973	warehousemanagement	seek_end
1386702588966	warehousemanagement	seek_start
1386702589091	warehousemanagement	seek_end
1386702650724	capacity_planing	videopaused
1386703169638	capacity_planing	seek_start
1386703169777	capacity_planing	seek_end
1386703171942	capacity_planing	seek_start
1386703172079	capacity_planing	seek_end
1386703173657	capacity_planing	seek_start
1386703173766	capacity_planing	seek_end
1386703175019	capacity_planing	seek_start
1386703175601	capacity_planing	seek_end
1386703177321	capacity_planing	seek_start
1386703178051	capacity_planing	seek_end
1386702682915	capacity_planing	videoplayed
1386703206845	capacity_planing	videopaused
1386702747922	capacity_planing	videopaused
1386702851484	capacity_planing	videoplayed
1386702859426	capacity_planing	videopaused
1386702984264	capacity_planing	seek_start
1386702984327	capacity_planing	seek_end
1386702992542	capacity_planing	videopaused
1386703013640	capacity_planing	saveannotation toc
1386703013640	capacity_planing	videoplayed
1386703021250	capacity_planing	seek_start
1386703021310	capacity_planing	seek_end
1386703536390	capacity_planing	loadvideo
1386703037774	capacity_planing	seek_start
1386703037829	capacity_planing	seek_end
1386703040352	capacity_planing	seek_start
1386703040439	capacity_planing	seek_end
1386703554426	chinese_postman_problem	loadvideo
1386703042857	capacity_planing	seek_start
1386703042962	capacity_planing	seek_end
1386703046504	capacity_planing	seek_start
1386703046566	capacity_planing	seek_end
1386703048754	capacity_planing	seek_start
1386703048822	capacity_planing	seek_end
1386703049841	capacity_planing	seek_start
1386703049918	capacity_planing	seek_end
1386703054285	capacity_planing	seek_start
1386703054364	capacity_planing	seek_end
1386703055208	capacity_planing	seek_start
1386703055287	capacity_planing	seek_end
1386703055999	capacity_planing	seek_start
1386703056070	capacity_planing	seek_end
1386703060712	capacity_planing	seek_start
1386703060839	capacity_planing	seek_end
1386703061662	capacity_planing	seek_start
1386703061763	capacity_planing	seek_end
1386703062722	capacity_planing	seek_start
1386703062822	capacity_planing	seek_end
1386703063766	capacity_planing	seek_start
1386703063838	capacity_planing	seek_end
1386703064549	capacity_planing	seek_start
1386703064637	capacity_planing	seek_end
1386703065277	capacity_planing	seek_start
1386703065340	capacity_planing	seek_end
1386703127798	capacity_planing	seek_start
1386703127861	capacity_planing	seek_end
1386703138687	capacity_planing	videopaused
1386703151901	capacity_planing	saveannotation toc
1386703151943	capacity_planing	videoplayed
1386703668452	capacity_planing	videopaused
1386703159247	capacity_planing	videopaused
1386703701671	capacity_planing	seek_start
1386703701737	capacity_planing	seek_end
1386703703771	capacity_planing	assessmentdisplaybegin
1386703201779	capacity_planing	videoplayed
