score	row	col	user
750	1	1317	xxx
756	1	1318	xxx
749	1	1319	xxx
755	1	1320	xxx
755	1	1321	xxx
752	1	1322	xxx
747	1	1323	xxx
751	1	1324	xxx
747	1	1325	xxx
749	1	1326	xxx
748	1	1327	xxx
756	1	1328	xxx
750	1	1329	xxx
758	1	1330	xxx
750	1	1331	xxx
752	1	1332	xxx
749	1	1333	xxx
752	1	1334	xxx
760	1	1335	xxx
755	1	1336	xxx
755	1	1337	xxx
750	1	1338	xxx
747	1	1339	xxx
746	1	1340	xxx
742	1	1341	xxx
751	1	1342	xxx
750	1	1343	xxx
837	1	1344	xxx
732	1	1345	xxx
734	1	1346	xxx
736	1	1347	xxx
729	1	1348	xxx
723	1	1349	xxx
724	1	1350	xxx
720	1	1351	xxx
725	1	1352	xxx
720	1	1353	xxx
725	1	1354	xxx
718	1	1355	xxx
721	1	1356	xxx
717	1	1357	xxx
718	1	1358	xxx
717	1	1359	xxx
715	1	1360	xxx
724	1	1361	xxx
718	1	1362	xxx
716	1	1363	xxx
716	1	1364	xxx
728	1	1365	xxx
720	1	1366	xxx
718	1	1367	xxx
716	1	1368	xxx
721	1	1369	xxx
714	1	1370	xxx
717	1	1371	xxx
708	1	1372	xxx
707	1	1373	xxx
705	1	1374	xxx
705	1	1375	xxx
708	1	1376	xxx
706	1	1377	xxx
708	1	1378	xxx
707	1	1379	xxx
703	1	1380	xxx
704	1	1381	xxx
704	1	1382	xxx
702	1	1383	xxx
702	1	1384	xxx
710	1	1385	xxx
708	1	1386	xxx
707	1	1387	xxx
701	1	1388	xxx
702	1	1389	xxx
702	1	1390	xxx
704	1	1391	xxx
700	1	1392	xxx
700	1	1393	xxx
703	1	1394	xxx
699	1	1395	xxx
699	1	1396	xxx
701	1	1397	xxx
700	1	1398	xxx
702	1	1399	xxx
704	1	1400	xxx
707	1	1401	xxx
705	1	1402	xxx
700	1	1403	xxx
703	1	1404	xxx
702	1	1405	xxx
698	1	1406	xxx
701	1	1407	xxx
699	1	1408	xxx
698	1	1409	xxx
696	1	1410	xxx
701	1	1411	xxx
694	1	1412	xxx
697	1	1413	xxx
700	1	1414	xxx
695	1	1415	xxx
695	1	1416	xxx
699	1	1417	xxx
697	1	1418	xxx
693	1	1419	xxx
693	1	1420	xxx
697	1	1421	xxx
691	1	1422	xxx
693	1	1423	xxx
693	1	1424	xxx
695	1	1425	xxx
689	1	1426	xxx
693	1	1427	xxx
692	1	1428	xxx
691	1	1429	xxx
689	1	1430	xxx
691	1	1431	xxx
690	1	1432	xxx
690	1	1433	xxx
689	1	1434	xxx
694	1	1435	xxx
690	1	1436	xxx
692	1	1437	xxx
688	1	1438	xxx
694	1	1439	xxx
691	1	1440	xxx
692	1	1441	xxx
689	1	1442	xxx
693	1	1443	xxx
689	1	1444	xxx
691	1	1445	xxx
689	1	1446	xxx
691	1	1447	xxx
690	1	1448	xxx
694	1	1449	xxx
690	1	1450	xxx
692	1	1451	xxx
691	1	1452	xxx
694	1	1453	xxx
691	1	1454	xxx
691	1	1455	xxx
691	1	1456	xxx
689	1	1457	xxx
689	1	1458	xxx
693	1	1459	xxx
693	1	1460	xxx
693	1	1461	xxx
690	1	1462	xxx
691	1	1463	xxx
690	1	1464	xxx
693	1	1465	xxx
692	1	1466	xxx
695	1	1467	xxx
691	1	1468	xxx
689	1	1469	xxx
693	1	1470	xxx
694	1	1471	xxx
701	1	1472	xxx
697	1	1473	xxx
696	1	1474	xxx
695	1	1475	xxx
693	1	1476	xxx
693	1	1477	xxx
701	1	1478	xxx
698	1	1479	xxx
698	1	1480	xxx
697	1	1481	xxx
698	1	1482	xxx
697	1	1483	xxx
694	1	1484	xxx
696	1	1485	xxx
700	1	1486	xxx
699	1	1487	xxx
695	1	1488	xxx
697	1	1489	xxx
698	1	1490	xxx
699	1	1491	xxx
697	1	1492	xxx
696	1	1493	xxx
704	1	1494	xxx
704	1	1495	xxx
705	1	1496	xxx
701	1	1497	xxx
703	1	1498	xxx
698	1	1499	xxx
705	1	1500	xxx
699	1	1501	xxx
707	1	1502	xxx
706	1	1503	xxx
708	1	1504	xxx
702	1	1505	xxx
713	1	1506	xxx
708	1	1507	xxx
714	1	1508	xxx
708	1	1509	xxx
700	1	1510	xxx
699	1	1511	xxx
704	1	1512	xxx
701	1	1513	xxx
719	1	1514	xxx
703	1	1515	xxx
718	1	1516	xxx
786	1	1517	xxx
707	1	1518	xxx
698	1	1519	xxx
698	1	1520	xxx
689	1	1521	xxx
696	1	1522	xxx
693	1	1523	xxx
689	1	1524	xxx
685	1	1525	xxx
694	1	1526	xxx
686	1	1527	xxx
686	1	1528	xxx
684	1	1529	xxx
698	1	1530	xxx
681	1	1531	xxx
680	1	1532	xxx
677	1	1533	xxx
678	1	1534	xxx
674	1	1535	xxx
680	1	1536	xxx
675	1	1537	xxx
672	1	1538	xxx
671	1	1539	xxx
673	1	1540	xxx
667	1	1541	xxx
677	1	1542	xxx
670	1	1543	xxx
678	1	1544	xxx
673	1	1545	xxx
674	1	1546	xxx
670	1	1547	xxx
664	1	1548	xxx
660	1	1549	xxx
673	1	1550	xxx
667	1	1551	xxx
673	1	1552	xxx
668	1	1553	xxx
678	1	1554	xxx
668	1	1555	xxx
671	1	1556	xxx
744	1	1557	xxx
653	1	1558	xxx
649	1	1559	xxx
648	1	1560	xxx
644	1	1561	xxx
641	1	1562	xxx
632	1	1563	xxx
632	1	1564	xxx
631	1	1565	xxx
635	1	1566	xxx
626	1	1567	xxx
633	1	1568	xxx
631	1	1569	xxx
628	1	1570	xxx
639	1	1571	xxx
630	1	1572	xxx
627	1	1573	xxx
624	1	1574	xxx
633	1	1575	xxx
627	1	1576	xxx
635	1	1577	xxx
633	1	1578	xxx
637	1	1579	xxx
626	1	1580	xxx
631	1	1581	xxx
629	1	1582	xxx
638	1	1583	xxx
633	1	1584	xxx
633	1	1585	xxx
633	1	1586	xxx
635	1	1587	xxx
634	1	1588	xxx
630	1	1589	xxx
631	1	1590	xxx
631	1	1591	xxx
629	1	1592	xxx
634	1	1593	xxx
626	1	1594	xxx
628	1	1595	xxx
624	1	1596	xxx
619	1	1597	xxx
617	1	1598	xxx
619	1	1599	xxx
612	1	1600	xxx
752	1	1601	xxx
604	1	1602	xxx
601	1	1603	xxx
590	1	1604	xxx
590	1	1605	xxx
590	1	1606	xxx
583	1	1607	xxx
587	1	1608	xxx
583	1	1609	xxx
582	1	1610	xxx
586	1	1611	xxx
583	1	1612	xxx
579	1	1613	xxx
579	1	1614	xxx
586	1	1615	xxx
579	1	1616	xxx
580	1	1617	xxx
578	1	1618	xxx
589	1	1619	xxx
583	1	1620	xxx
592	1	1621	xxx
579	1	1622	xxx
591	1	1623	xxx
585	1	1624	xxx
580	1	1625	xxx
579	1	1626	xxx
583	1	1627	xxx
576	1	1628	xxx
585	1	1629	xxx
581	1	1630	xxx
586	1	1631	xxx
582	1	1632	xxx
586	1	1633	xxx
581	1	1634	xxx
580	1	1635	xxx
575	1	1636	xxx
580	1	1637	xxx
576	1	1638	xxx
583	1	1639	xxx
583	1	1640	xxx
578	1	1641	xxx
575	1	1642	xxx
582	1	1643	xxx
576	1	1644	xxx
579	1	1645	xxx
577	1	1646	xxx
574	1	1647	xxx
572	1	1648	xxx
573	1	1649	xxx
572	1	1650	xxx
582	1	1651	xxx
573	1	1652	xxx
576	1	1653	xxx
570	1	1654	xxx
570	1	1655	xxx
572	1	1656	xxx
568	1	1657	xxx
570	1	1658	xxx
585	1	1659	xxx
594	1	1660	xxx
585	1	1661	xxx
573	1	1662	xxx
573	1	1663	xxx
567	1	1664	xxx
572	1	1665	xxx
565	1	1666	xxx
575	1	1667	xxx
561	1	1668	xxx
564	1	1669	xxx
563	1	1670	xxx
562	1	1671	xxx
561	1	1672	xxx
558	1	1673	xxx
553	1	1674	xxx
555	1	1675	xxx
554	1	1676	xxx
556	1	1677	xxx
556	1	1678	xxx
551	1	1679	xxx
553	1	1680	xxx
545	1	1681	xxx
550	1	1682	xxx
549	1	1683	xxx
545	1	1684	xxx
547	1	1685	xxx
658	1	1686	xxx
531	1	1687	xxx
533	1	1688	xxx
524	1	1689	xxx
523	1	1690	xxx
523	1	1691	xxx
526	1	1692	xxx
522	1	1693	xxx
523	1	1694	xxx
517	1	1695	xxx
517	1	1696	xxx
517	1	1697	xxx
518	1	1698	xxx
514	1	1699	xxx
516	1	1700	xxx
510	1	1701	xxx
513	1	1702	xxx
510	1	1703	xxx
518	1	1704	xxx
512	1	1705	xxx
508	1	1706	xxx
509	1	1707	xxx
513	1	1708	xxx
507	1	1709	xxx
508	1	1710	xxx
509	1	1711	xxx
509	1	1712	xxx
506	1	1713	xxx
506	1	1714	xxx
500	1	1715	xxx
504	1	1716	xxx
502	1	1717	xxx
510	1	1718	xxx
501	1	1719	xxx
506	1	1720	xxx
503	1	1721	xxx
505	1	1722	xxx
504	1	1723	xxx
507	1	1724	xxx
503	1	1725	xxx
505	1	1726	xxx
500	1	1727	xxx
504	1	1728	xxx
503	1	1729	xxx
499	1	1730	xxx
499	1	1731	xxx
501	1	1732	xxx
499	1	1733	xxx
499	1	1734	xxx
501	1	1735	xxx
507	1	1736	xxx
502	1	1737	xxx
506	1	1738	xxx
501	1	1739	xxx
504	1	1740	xxx
508	1	1741	xxx
504	1	1742	xxx
499	1	1743	xxx
500	1	1744	xxx
499	1	1745	xxx
499	1	1746	xxx
497	1	1747	xxx
505	1	1748	xxx
502	1	1749	xxx
501	1	1750	xxx
499	1	1751	xxx
505	1	1752	xxx
502	1	1753	xxx
497	1	1754	xxx
499	1	1755	xxx
506	1	1756	xxx
506	1	1757	xxx
504	1	1758	xxx
502	1	1759	xxx
502	1	1760	xxx
504	1	1761	xxx
501	1	1762	xxx
501	1	1763	xxx
504	1	1764	xxx
502	1	1765	xxx
503	1	1766	xxx
502	1	1767	xxx
518	1	1768	xxx
504	1	1769	xxx
504	1	1770	xxx
504	1	1771	xxx
507	1	1772	xxx
502	1	1773	xxx
502	1	1774	xxx
504	1	1775	xxx
508	1	1776	xxx
505	1	1777	xxx
505	1	1778	xxx
505	1	1779	xxx
503	1	1780	xxx
504	1	1781	xxx
503	1	1782	xxx
505	1	1783	xxx
503	1	1784	xxx
505	1	1785	xxx
503	1	1786	xxx
504	1	1787	xxx
500	1	1788	xxx
506	1	1789	xxx
503	1	1790	xxx
497	1	1791	xxx
499	1	1792	xxx
497	1	1793	xxx
493	1	1794	xxx
497	1	1795	xxx
493	1	1796	xxx
490	1	1797	xxx
488	1	1798	xxx
490	1	1799	xxx
492	1	1800	xxx
495	1	1801	xxx
491	1	1802	xxx
484	1	1803	xxx
482	1	1804	xxx
489	1	1805	xxx
482	1	1806	xxx
485	1	1807	xxx
484	1	1808	xxx
486	1	1809	xxx
482	1	1810	xxx
479	1	1811	xxx
477	1	1812	xxx
479	1	1813	xxx
476	1	1814	xxx
475	1	1815	xxx
475	1	1816	xxx
477	1	1817	xxx
477	1	1818	xxx
480	1	1819	xxx
479	1	1820	xxx
476	1	1821	xxx
474	1	1822	xxx
478	1	1823	xxx
472	1	1824	xxx
480	1	1825	xxx
472	1	1826	xxx
476	1	1827	xxx
474	1	1828	xxx
478	1	1829	xxx
477	1	1830	xxx
474	1	1831	xxx
472	1	1832	xxx
474	1	1833	xxx
472	1	1834	xxx
476	1	1835	xxx
474	1	1836	xxx
476	1	1837	xxx
472	1	1838	xxx
477	1	1839	xxx
476	1	1840	xxx
477	1	1841	xxx
473	1	1842	xxx
477	1	1843	xxx
471	1	1844	xxx
477	1	1845	xxx
476	1	1846	xxx
470	1	1847	xxx
470	1	1848	xxx
470	1	1849	xxx
470	1	1850	xxx
476	1	1851	xxx
475	1	1852	xxx
477	1	1853	xxx
474	1	1854	xxx
476	1	1855	xxx
474	1	1856	xxx
472	1	1857	xxx
472	1	1858	xxx
474	1	1859	xxx
472	1	1860	xxx
474	1	1861	xxx
472	1	1862	xxx
478	1	1863	xxx
473	1	1864	xxx
479	1	1865	xxx
475	1	1866	xxx
473	1	1867	xxx
473	1	1868	xxx
477	1	1869	xxx
475	1	1870	xxx
473	1	1871	xxx
474	1	1872	xxx
476	1	1873	xxx
472	1	1874	xxx
476	1	1875	xxx
476	1	1876	xxx
475	1	1877	xxx
473	1	1878	xxx
476	1	1879	xxx
472	1	1880	xxx
474	1	1881	xxx
472	1	1882	xxx
470	1	1883	xxx
473	1	1884	xxx
470	1	1885	xxx
478	1	1886	xxx
474	1	1887	xxx
474	1	1888	xxx
470	1	1889	xxx
470	1	1890	xxx
470	1	1891	xxx
469	1	1892	xxx
469	1	1893	xxx
472	1	1894	xxx
471	1	1895	xxx
471	1	1896	xxx
475	1	1897	xxx
471	1	1898	xxx
469	1	1899	xxx
470	1	1900	xxx
468	1	1901	xxx
472	1	1902	xxx
466	1	1903	xxx
470	1	1904	xxx
468	1	1905	xxx
470	1	1906	xxx
468	1	1907	xxx
470	1	1908	xxx
468	1	1909	xxx
474	1	1910	xxx
469	1	1911	xxx
469	1	1912	xxx
469	1	1913	xxx
467	1	1914	xxx
466	1	1915	xxx
466	1	1916	xxx
466	1	1917	xxx
464	1	1918	xxx
464	1	1919	xxx
464	1	1920	xxx
466	1	1921	xxx
464	1	1922	xxx
464	1	1923	xxx
466	1	1924	xxx
467	1	1925	xxx
467	1	1926	xxx
466	1	1927	xxx
465	1	1928	xxx
463	1	1929	xxx
464	1	1930	xxx
460	1	1931	xxx
466	1	1932	xxx
462	1	1933	xxx
470	1	1934	xxx
464	1	1935	xxx
462	1	1936	xxx
463	1	1937	xxx
467	1	1938	xxx
461	1	1939	xxx
463	1	1940	xxx
461	1	1941	xxx
469	1	1942	xxx
461	1	1943	xxx
461	1	1944	xxx
461	1	1945	xxx
464	1	1946	xxx
463	1	1947	xxx
462	1	1948	xxx
462	1	1949	xxx
460	1	1950	xxx
460	1	1951	xxx
462	1	1952	xxx
463	1	1953	xxx
464	1	1954	xxx
463	1	1955	xxx
461	1	1956	xxx
461	1	1957	xxx
467	1	1958	xxx
465	1	1959	xxx
467	1	1960	xxx
459	1	1961	xxx
461	1	1962	xxx
459	1	1963	xxx
461	1	1964	xxx
459	1	1965	xxx
462	1	1966	xxx
461	1	1967	xxx
458	1	1968	xxx
458	1	1969	xxx
458	1	1970	xxx
458	1	1971	xxx
462	1	1972	xxx
458	1	1973	xxx
464	1	1974	xxx
460	1	1975	xxx
459	1	1976	xxx
460	1	1977	xxx
461	1	1978	xxx
457	1	1979	xxx
459	1	1980	xxx
457	1	1981	xxx
459	1	1982	xxx
457	1	1983	xxx
457	1	1984	xxx
457	1	1985	xxx
467	1	1986	xxx
463	1	1987	xxx
459	1	1988	xxx
459	1	1989	xxx
457	1	1990	xxx
460	1	1991	xxx
456	1	1992	xxx
456	1	1993	xxx
456	1	1994	xxx
456	1	1995	xxx
456	1	1996	xxx
462	1	1997	xxx
458	1	1998	xxx
460	1	1999	xxx
456	1	2000	xxx
458	1	2001	xxx
456	1	2002	xxx
458	1	2003	xxx
456	1	2004	xxx
466	1	2005	xxx
459	1	2006	xxx
468	1	2007	xxx
461	1	2008	xxx
457	1	2009	xxx
459	1	2010	xxx
467	1	2011	xxx
463	1	2012	xxx
457	1	2013	xxx
459	1	2014	xxx
461	1	2015	xxx
461	1	2016	xxx
457	1	2017	xxx
457	1	2018	xxx
459	1	2019	xxx
459	1	2020	xxx
457	1	2021	xxx
457	1	2022	xxx
461	1	2023	xxx
457	1	2024	xxx
461	1	2025	xxx
459	1	2026	xxx
466	1	2027	xxx
462	1	2028	xxx
465	1	2029	xxx
460	1	2030	xxx
469	1	2031	xxx
462	1	2032	xxx
460	1	2033	xxx
462	1	2034	xxx
466	1	2035	xxx
459	1	2036	xxx
465	1	2037	xxx
462	1	2038	xxx
466	1	2039	xxx
462	1	2040	xxx
464	1	2041	xxx
465	1	2042	xxx
471	1	2043	xxx
466	1	2044	xxx
462	1	2045	xxx
463	1	2046	xxx
467	1	2047	xxx
461	1	2048	xxx
465	1	2049	xxx
461	1	2050	xxx
469	1	2051	xxx
464	1	2052	xxx
472	1	2053	xxx
471	1	2054	xxx
471	1	2055	xxx
467	1	2056	xxx
468	1	2057	xxx
467	1	2058	xxx
464	1	2059	xxx
463	1	2060	xxx
462	1	2061	xxx
459	1	2062	xxx
461	1	2063	xxx
573	1	2064	xxx
449	1	2065	xxx
451	1	2066	xxx
451	1	2067	xxx
447	1	2068	xxx
450	1	2069	xxx
443	1	2070	xxx
447	1	2071	xxx
440	1	2072	xxx
440	1	2073	xxx
436	1	2074	xxx
439	1	2075	xxx
429	1	2076	xxx
432	1	2077	xxx
428	1	2078	xxx
427	1	2079	xxx
423	1	2080	xxx
424	1	2081	xxx
421	1	2082	xxx
427	1	2083	xxx
419	1	2084	xxx
429	1	2085	xxx
419	1	2086	xxx
428	1	2087	xxx
417	1	2088	xxx
422	1	2089	xxx
414	1	2090	xxx
415	1	2091	xxx
413	1	2092	xxx
414	1	2093	xxx
418	1	2094	xxx
418	1	2095	xxx
415	1	2096	xxx
411	1	2097	xxx
417	1	2098	xxx
411	1	2099	xxx
415	1	2100	xxx
415	1	2101	xxx
415	1	2102	xxx
415	1	2103	xxx
414	1	2104	xxx
412	1	2105	xxx
410	1	2106	xxx
410	1	2107	xxx
412	1	2108	xxx
411	1	2109	xxx
413	1	2110	xxx
413	1	2111	xxx
411	1	2112	xxx
412	1	2113	xxx
410	1	2114	xxx
410	1	2115	xxx
415	1	2116	xxx
414	1	2117	xxx
410	1	2118	xxx
408	1	2119	xxx
414	1	2120	xxx
409	1	2121	xxx
411	1	2122	xxx
410	1	2123	xxx
414	1	2124	xxx
412	1	2125	xxx
413	1	2126	xxx
411	1	2127	xxx
418	1	2128	xxx
416	1	2129	xxx
414	1	2130	xxx
414	1	2131	xxx
414	1	2132	xxx
410	1	2133	xxx
418	1	2134	xxx
413	1	2135	xxx
424	1	2136	xxx
415	1	2137	xxx
413	1	2138	xxx
415	1	2139	xxx
416	1	2140	xxx
413	1	2141	xxx
418	1	2142	xxx
413	1	2143	xxx
425	1	2144	xxx
416	1	2145	xxx
425	1	2146	xxx
418	1	2147	xxx
424	1	2148	xxx
417	1	2149	xxx
425	1	2150	xxx
420	1	2151	xxx
426	1	2152	xxx
419	1	2153	xxx
425	1	2154	xxx
418	1	2155	xxx
420	1	2156	xxx
418	1	2157	xxx
420	1	2158	xxx
414	1	2159	xxx
420	1	2160	xxx
417	1	2161	xxx
426	1	2162	xxx
421	1	2163	xxx
420	1	2164	xxx
413	1	2165	xxx
415	1	2166	xxx
438	1	2167	xxx
411	1	2168	xxx
406	1	2169	xxx
414	1	2170	xxx
404	1	2171	xxx
416	1	2172	xxx
410	1	2173	xxx
410	1	2174	xxx
403	1	2175	xxx
419	1	2176	xxx
403	1	2177	xxx
403	1	2178	xxx
497	1	2179	xxx
391	1	2180	xxx
389	1	2181	xxx
385	1	2182	xxx
384	1	2183	xxx
382	1	2184	xxx
380	1	2185	xxx
379	1	2186	xxx
374	1	2187	xxx
374	1	2188	xxx
374	1	2189	xxx
378	1	2190	xxx
375	1	2191	xxx
378	1	2192	xxx
372	1	2193	xxx
379	1	2194	xxx
373	1	2195	xxx
377	1	2196	xxx
377	1	2197	xxx
371	1	2198	xxx
376	1	2199	xxx
371	1	2200	xxx
374	1	2201	xxx
371	1	2202	xxx
370	1	2203	xxx
368	1	2204	xxx
375	1	2205	xxx
369	1	2206	xxx
371	1	2207	xxx
369	1	2208	xxx
368	1	2209	xxx
366	1	2210	xxx
368	1	2211	xxx
370	1	2212	xxx
372	1	2213	xxx
367	1	2214	xxx
370	1	2215	xxx
367	1	2216	xxx
369	1	2217	xxx
365	1	2218	xxx
367	1	2219	xxx
365	1	2220	xxx
368	1	2221	xxx
364	1	2222	xxx
370	1	2223	xxx
365	1	2224	xxx
372	1	2225	xxx
366	1	2226	xxx
380	1	2227	xxx
364	1	2228	xxx
368	1	2229	xxx
366	1	2230	xxx
364	1	2231	xxx
364	1	2232	xxx
364	1	2233	xxx
364	1	2234	xxx
364	1	2235	xxx
364	1	2236	xxx
368	1	2237	xxx
365	1	2238	xxx
367	1	2239	xxx
365	1	2240	xxx
368	1	2241	xxx
366	1	2242	xxx
368	1	2243	xxx
366	1	2244	xxx
370	1	2245	xxx
369	1	2246	xxx
371	1	2247	xxx
370	1	2248	xxx
372	1	2249	xxx
370	1	2250	xxx
374	1	2251	xxx
370	1	2252	xxx
377	1	2253	xxx
370	1	2254	xxx
371	1	2255	xxx
370	1	2256	xxx
367	1	2257	xxx
366	1	2258	xxx
364	1	2259	xxx
368	1	2260	xxx
366	1	2261	xxx
366	1	2262	xxx
364	1	2263	xxx
364	1	2264	xxx
369	1	2265	xxx
364	1	2266	xxx
368	1	2267	xxx
364	1	2268	xxx
377	1	2269	xxx
369	1	2270	xxx
370	1	2271	xxx
367	1	2272	xxx
371	1	2273	xxx
369	1	2274	xxx
372	1	2275	xxx
365	1	2276	xxx
372	1	2277	xxx
367	1	2278	xxx
363	1	2279	xxx
367	1	2280	xxx
369	1	2281	xxx
362	1	2282	xxx
370	1	2283	xxx
367	1	2284	xxx
367	1	2285	xxx
363	1	2286	xxx
365	1	2287	xxx
367	1	2288	xxx
377	1	2289	xxx
370	1	2290	xxx
368	1	2291	xxx
371	1	2292	xxx
378	1	2293	xxx
370	1	2294	xxx
372	1	2295	xxx
364	1	2296	xxx
368	1	2297	xxx
368	1	2298	xxx
367	1	2299	xxx
367	1	2300	xxx
373	1	2301	xxx
368	1	2302	xxx
366	1	2303	xxx
360	1	2304	xxx
360	1	2305	xxx
363	1	2306	xxx
357	1	2307	xxx
359	1	2308	xxx
359	1	2309	xxx
365	1	2310	xxx
356	1	2311	xxx
358	1	2312	xxx
354	1	2313	xxx
358	1	2314	xxx
356	1	2315	xxx
356	1	2316	xxx
357	1	2317	xxx
363	1	2318	xxx
355	1	2319	xxx
355	1	2320	xxx
355	1	2321	xxx
367	1	2322	xxx
355	1	2323	xxx
354	1	2324	xxx
353	1	2325	xxx
349	1	2326	xxx
352	1	2327	xxx
352	1	2328	xxx
349	1	2329	xxx
351	1	2330	xxx
349	1	2331	xxx
349	1	2332	xxx
349	1	2333	xxx
462	1	2334	xxx
337	1	2335	xxx
338	1	2336	xxx
332	1	2337	xxx
330	1	2338	xxx
334	1	2339	xxx
331	1	2340	xxx
329	1	2341	xxx
331	1	2342	xxx
328	1	2343	xxx
328	1	2344	xxx
329	1	2345	xxx
329	1	2346	xxx
327	1	2347	xxx
328	1	2348	xxx
330	1	2349	xxx
332	1	2350	xxx
324	1	2351	xxx
325	1	2352	xxx
324	1	2353	xxx
328	1	2354	xxx
321	1	2355	xxx
325	1	2356	xxx
321	1	2357	xxx
325	1	2358	xxx
324	1	2359	xxx
320	1	2360	xxx
322	1	2361	xxx
324	1	2362	xxx
324	1	2363	xxx
320	1	2364	xxx
322	1	2365	xxx
322	1	2366	xxx
322	1	2367	xxx
322	1	2368	xxx
322	1	2369	xxx
322	1	2370	xxx
320	1	2371	xxx
326	1	2372	xxx
323	1	2373	xxx
323	1	2374	xxx
321	1	2375	xxx
321	1	2376	xxx
323	1	2377	xxx
326	1	2378	xxx
325	1	2379	xxx
325	1	2380	xxx
319	1	2381	xxx
319	1	2382	xxx
319	1	2383	xxx
321	1	2384	xxx
319	1	2385	xxx
321	1	2386	xxx
321	1	2387	xxx
321	1	2388	xxx
320	1	2389	xxx
324	1	2390	xxx
324	1	2391	xxx
324	1	2392	xxx
320	1	2393	xxx
322	1	2394	xxx
320	1	2395	xxx
322	1	2396	xxx
320	1	2397	xxx
324	1	2398	xxx
320	1	2399	xxx
322	1	2400	xxx
320	1	2401	xxx
320	1	2402	xxx
322	1	2403	xxx
320	1	2404	xxx
322	1	2405	xxx
321	1	2406	xxx
319	1	2407	xxx
323	1	2408	xxx
319	1	2409	xxx
319	1	2410	xxx
321	1	2411	xxx
319	1	2412	xxx
323	1	2413	xxx
321	1	2414	xxx
321	1	2415	xxx
319	1	2416	xxx
319	1	2417	xxx
319	1	2418	xxx
321	1	2419	xxx
319	1	2420	xxx
320	1	2421	xxx
318	1	2422	xxx
322	1	2423	xxx
321	1	2424	xxx
321	1	2425	xxx
319	1	2426	xxx
319	1	2427	xxx
317	1	2428	xxx
323	1	2429	xxx
321	1	2430	xxx
322	1	2431	xxx
322	1	2432	xxx
320	1	2433	xxx
321	1	2434	xxx
320	1	2435	xxx
319	1	2436	xxx
323	1	2437	xxx
320	1	2438	xxx
323	1	2439	xxx
319	1	2440	xxx
321	1	2441	xxx
319	1	2442	xxx
321	1	2443	xxx
324	1	2444	xxx
320	1	2445	xxx
320	1	2446	xxx
326	1	2447	xxx
320	1	2448	xxx
326	1	2449	xxx
322	1	2450	xxx
323	1	2451	xxx
320	1	2452	xxx
323	1	2453	xxx
320	1	2454	xxx
324	1	2455	xxx
322	1	2456	xxx
320	1	2457	xxx
320	1	2458	xxx
322	1	2459	xxx
322	1	2460	xxx
322	1	2461	xxx
320	1	2462	xxx
327	1	2463	xxx
324	1	2464	xxx
324	1	2465	xxx
323	1	2466	xxx
322	1	2467	xxx
323	1	2468	xxx
326	1	2469	xxx
328	1	2470	xxx
331	1	2471	xxx
329	1	2472	xxx
325	1	2473	xxx
330	1	2474	xxx
325	1	2475	xxx
324	1	2476	xxx
332	1	2477	xxx
329	1	2478	xxx
332	1	2479	xxx
325	1	2480	xxx
331	1	2481	xxx
328	1	2482	xxx
332	1	2483	xxx
329	1	2484	xxx
335	1	2485	xxx
328	1	2486	xxx
332	1	2487	xxx
329	1	2488	xxx
336	1	2489	xxx
335	1	2490	xxx
329	1	2491	xxx
331	1	2492	xxx
332	1	2493	xxx
327	1	2494	xxx
443	1	2495	xxx
298	1	2496	xxx
305	1	2497	xxx
297	1	2498	xxx
296	1	2499	xxx
288	1	2500	xxx
296	1	2501	xxx
289	1	2502	xxx
295	1	2503	xxx
290	1	2504	xxx
292	1	2505	xxx
287	1	2506	xxx
285	1	2507	xxx
281	1	2508	xxx
283	1	2509	xxx
285	1	2510	xxx
281	1	2511	xxx
284	1	2512	xxx
281	1	2513	xxx
283	1	2514	xxx
281	1	2515	xxx
294	1	2516	xxx
283	1	2517	xxx
281	1	2518	xxx
280	1	2519	xxx
277	1	2520	xxx
275	1	2521	xxx
280	1	2522	xxx
276	1	2523	xxx
281	1	2524	xxx
274	1	2525	xxx
278	1	2526	xxx
275	1	2527	xxx
274	1	2528	xxx
270	1	2529	xxx
276	1	2530	xxx
271	1	2531	xxx
271	1	2532	xxx
269	1	2533	xxx
273	1	2534	xxx
271	1	2535	xxx
276	1	2536	xxx
271	1	2537	xxx
269	1	2538	xxx
269	1	2539	xxx
273	1	2540	xxx
269	1	2541	xxx
273	1	2542	xxx
266	1	2543	xxx
265	1	2544	xxx
264	1	2545	xxx
266	1	2546	xxx
265	1	2547	xxx
263	1	2548	xxx
263	1	2549	xxx
267	1	2550	xxx
263	1	2551	xxx
267	1	2552	xxx
267	1	2553	xxx
265	1	2554	xxx
265	1	2555	xxx
261	1	2556	xxx
263	1	2557	xxx
263	1	2558	xxx
262	1	2559	xxx
263	1	2560	xxx
264	1	2561	xxx
264	1	2562	xxx
262	1	2563	xxx
264	1	2564	xxx
264	1	2565	xxx
266	1	2566	xxx
262	1	2567	xxx
264	1	2568	xxx
266	1	2569	xxx
262	1	2570	xxx
264	1	2571	xxx
264	1	2572	xxx
262	1	2573	xxx
263	1	2574	xxx
262	1	2575	xxx
268	1	2576	xxx
264	1	2577	xxx
267	1	2578	xxx
263	1	2579	xxx
260	1	2580	xxx
259	1	2581	xxx
259	1	2582	xxx
260	1	2583	xxx
263	1	2584	xxx
258	1	2585	xxx
263	1	2586	xxx
259	1	2587	xxx
258	1	2588	xxx
