time	group	action
1386588647525	301	loadvideo
1386588656775	301	seek
1386588656848	301	seek
1386588660069	301	seek
1386588660144	301	seek
1386588696669	301	seek
1386588696751	301	seek
1386589091123	301	videopaused
1386589521155	301	loadvideo
1386589536084	301	assessmentdisplaybegin
1386589555309	301	seek
1386589555372	301	seek
1386589556526	301	seek
1386589556635	301	seek
1386589558445	301	seek
1386589558570	301	seek
1386589573764	301	videoplayed
1386589573749	301	videopaused
1386589665615	301	videopaused
1386589695378	301	videoplayed
1386589762151	301	loadvideo
1386589765525	301	seek
1386589765584	301	seek
1386589965540	301	seek
1386589965635	301	seek
1386589967676	301	seek
1386589967776	301	seek
1386589970671	301	videopaused
1386589971245	301	videoplayed
1386589972128	301	videopaused
1386589972959	301	videoplayed
1386589974349	301	seek
1386589974426	301	seek
1386589975712	301	seek
1386589975817	301	seek
1386589976272	301	seek
1386589976397	301	seek
1386589977793	301	seek
1386589977846	301	seek
1386589981198	301	seek
1386589982943	301	seek
1386589984366	301	seek
1386589984509	301	seek
1386589985474	301	seek
1386589985617	301	seek
1386589987298	301	seek
1386589987822	301	seek
1386589988508	301	seek
1386589988887	301	seek
1386589991223	301	videopaused
1386589991802	301	videoplayed
1386590011290	301	loadvideo
1386590015457	301	seek
1386590015502	301	seek
1386590017470	301	seek
1386590017561	301	seek
1386590583309	301	videopaused
1386590786915	301	videoplayed
1386591676875	301	seek
1386591677025	301	seek
1386591679638	301	seek
1386591679744	301	seek
1386591700523	301	seek
1386591700673	301	seek
1386591702464	301	seek
1386591702592	301	seek
1386591705770	301	seek
1386591705928	301	seek
1386591756876	301	seek
1386591757049	301	seek
1386591758344	301	seek
1386591758514	301	seek
1386591760966	301	seek
1386591761102	301	seek
1386591769338	301	seek
1386591769479	301	seek
1386591847866	301	seek
1386591847967	301	seek
1386591850025	301	seek
1386591850144	301	seek
1386591856527	301	seek
1386591856662	301	seek
1386591858232	301	seek
1386591858350	301	seek
1386591872264	301	seek
1386591872390	301	seek
1386591874432	301	seek
1386591874567	301	seek
1386591884059	301	seek
1386591884142	301	seek
1386591886928	301	seek
1386591887061	301	seek
1386591888703	301	seek
1386591888813	301	seek
1386591913535	301	seek
1386591913629	301	seek
1386591915608	301	seek
1386591915728	301	seek
1386591920167	301	seek
1386591920286	301	seek
1386591932633	301	seek
1386591932757	301	seek
1386591934397	301	seek
1386591934518	301	seek
1386591941535	301	seek
1386591941672	301	seek
1386591943329	301	seek
1386591943477	301	seek
1386591963169	301	seek
1386591963326	301	seek
1386591966407	301	seek
1386591966534	301	seek
1386591973782	301	seek
1386591973932	301	seek
1386591986687	301	seek
1386591986852	301	seek
1386592008232	301	videoended
1386592008236	301	videoended
1386592079065	301	videopaused
1386604457824	102	loadvideo
1386604652649	102	loadvideo
1386605030397	102	videoplayed
1386607163827	301	loadvideo
1386607167966	301	seek
1386607168050	301	seek
1386607169383	301	seek
1386607169485	301	seek
1386607251807	7	loadvideo
1386607265826	301	loadvideo
1386607281929	301	assessmentdisplaybegin
1386607287471	7	saveannotation
1386607287476	7	videoplayed
1386607321012	7	videopaused
1386607322876	7	clicktagfromlist
1386607351951	301	seek
1386607352082	301	seek
1386607354418	301	seek
1386607354552	301	seek
1386607356546	301	seek
1386607356638	301	seek
1386607358731	301	seek
1386607358815	301	seek
1386607383360	301	videopaused
1386607439951	301	videoplayed
1386607459302	7	videopaused
1386607477378	301	seek
1386607477496	301	seek
1386607478704	301	seek
1386607478829	301	seek
1386607479561	301	seek
1386607479656	301	seek
1386607480807	301	seek
1386607480886	301	seek
1386607491933	301	videopaused
1386607493158	301	videoplayed
1386607494621	301	videopaused
1386607502140	301	seek
1386607502162	301	seek
1386607501434	7	videoplayed
1386607525941	301	videoplayed
1386607543655	301	videopaused
1386607556989	301	videoplayed
1386607566462	301	videopaused
1386607578826	7	videopaused
1386607583399	301	videoplayed
1386607589415	301	videopaused
1386607591913	7	videoplayed
1386607602337	301	videoplayed
1386607631127	301	videopaused
1386607640794	7	videopaused
1386607646820	301	videoplayed
1386607653633	301	videopaused
1386607674593	301	videoplayed
1386607683751	7	saveannotation
1386607683756	7	videoplayed
1386607684296	7	assessmentdisplaybegin
1386607690374	301	videopaused
1386607688842	7	videoplayed
1386607692707	301	seek
1386607692805	301	seek
1386607695300	301	seek
1386607695367	301	seek
1386607741605	301	videopaused
1386607751700	301	videoplayed
1386607748932	7	videopaused
1386607753507	301	videopaused
1386607760021	301	videoplayed
1386607757528	7	videoplayed
1386607759231	7	videopaused
1386607763327	301	videopaused
1386607780174	301	videoplayed
1386607783320	301	videopaused
1386607787066	301	videopaused
1386607791505	301	videoplayed
1386607801077	301	videoplayed
1386607804087	301	videopaused
1386607818974	301	videoplayed
1386607822294	301	videopaused
1386607825746	301	videoplayed
1386607823553	301	videopaused
1386607826638	301	seek
1386607826754	301	seek
1386607827836	301	seek
1386607827980	301	seek
1386607832789	301	videopaused
1386607831188	301	seek
1386607831740	301	seek
1386607833231	301	seek
1386607833362	301	seek
1386607843824	301	videoplayed
1386607845671	301	videopaused
1386607855878	301	videoplayed
1386607861016	301	videopaused
1386607858683	7	videoplayed
1386607871020	301	seek
1386607871464	301	seek
1386607871709	301	seek
1386607871818	301	seek
1386607874429	301	seek
1386607874537	301	seek
1386607875233	301	seek
1386607875369	301	seek
1386607877596	301	seek
1386607877697	301	seek
1386607879588	301	seek
1386607879689	301	seek
1386607884329	301	videopaused
1386607889996	301	seek
1386607890164	301	seek
1386607900233	301	videopaused
1386607905063	301	videoplayed
1386607916674	301	videopaused
1386607923018	7	videopaused
1386607926640	301	videoplayed
1386607931010	301	videopaused
1386607928785	7	videoplayed
1386607929463	7	videopaused
1386607941358	301	videoplayed
1386607942176	301	videopaused
1386607945966	7	videoplayed
1386607950362	7	videopaused
1386607964136	301	videoplayed
1386607970739	301	videopaused
1386607972602	7	videoplayed
1386607980261	301	videoplayed
1386607983134	301	videopaused
1386607984328	301	videopaused
1386607995036	301	videoplayed
1386607992955	301	seek
1386607993352	301	seek
1386607999773	301	videopaused
1386608008599	7	videopaused
1386608010840	301	videopaused
1386608011894	7	clicktagfromlist
1386608020575	301	videoplayed
1386608027617	301	videoplayed
1386608033673	301	videopaused
1386608034003	7	saveannotation
1386608034007	7	videopaused
1386608036817	7	seek
1386608036918	7	seek
1386608040268	7	seek
1386608040382	7	seek
1386608060258	301	videoplayed
1386608065614	301	videopaused
1386608067155	301	seek
1386608067743	301	seek
1386608078209	301	videopaused
1386608142240	7	videopaused
1386608143877	301	videopaused
1386608156237	301	videoplayed
1386608170261	301	videopaused
1386608172619	7	videoplayed
1386608197124	7	seek
1386608197244	7	seek
1386608198775	7	seek
1386608198893	7	seek
1386608199946	7	seek
1386608200060	7	seek
1386608203325	301	videoplayed
1386608241541	301	videopaused
1386608243979	7	saveannotation
1386608243983	7	videoplayed
1386608252796	7	saveannotation
1386608252800	7	videopaused
1386608255194	7	videoplayed
1386608256076	301	videoplayed
1386608263706	7	seek
1386608263820	7	seek
1386608283443	301	videopaused
1386608302148	301	videoplayed
1386608320044	301	videopaused
1386608334195	301	videoplayed
1386608354438	7	videopaused
1386608354747	301	videopaused
1386608388703	7	saveannotation
1386608388709	7	videoplayed
1386608389247	7	assessmentdisplaybegin
1386608398402	301	videoplayed
1386608409227	301	videopaused
1386608412048	7	saveannotation
1386608412053	7	videoplayed
1386608428890	301	videoplayed
1386608474434	301	videopaused
1386608498842	301	videoplayed
1386608506745	301	videopaused
1386608519712	7	videopaused
1386608523019	7	videoplayed
1386608527210	7	loadvideo
1386608529910	7	seek
1386608530018	7	seek
1386608532025	301	videoplayed
1386608555082	7	seek
1386608555215	7	seek
1386608556900	7	videopaused
1386608557435	7	videoplayed
1386608559009	7	seek
1386608559125	7	seek
1386608563708	7	loadvideo
1386608565373	7	seek
1386608565470	7	seek
1386608584992	301	videopaused
1386608588901	7	videopaused
1386608609791	301	videoplayed
1386608611967	301	videopaused
1386608625816	301	videoplayed
1386608631980	301	videoplayed
1386608631832	7	saveannotation
1386608631837	7	videoplayed
1386608638946	301	videopaused
1386608639204	7	videopaused
1386608694012	7	videoplayed
1386608698575	301	videopaused
1386608699191	301	videoplayed
1386608705685	7	videopaused
1386608740814	301	videopaused
1386608761151	301	videoplayed
1386608776554	301	videopaused
1386608786810	7	videoplayed
1386608787110	301	videoplayed
1386608787853	301	videopaused
1386608796005	301	videoplayed
1386608804070	301	videoplayed
1386608808854	301	videopaused
1386608818202	301	videoplayed
1386608825828	301	videopaused
1386608833256	301	videoplayed
1386608831785	7	seek
1386608831900	7	seek
1386608836419	301	videopaused
1386608833387	7	videopaused
1386608833933	7	videoplayed
1386608835819	7	seek
1386608835935	7	seek
1386608837598	7	videopaused
1386608838324	7	videoplayed
1386608846376	301	videoplayed
1386608843059	7	loadvideo
1386608844932	7	seek
1386608845050	7	seek
1386608850299	301	videopaused
1386608863632	301	videoplayed
1386608863645	301	videopaused
1386608867780	301	videopaused
1386608865553	301	seek
1386608865693	301	seek
1386608871777	301	seek
1386608871926	301	seek
1386608878064	301	seek
1386608878237	301	seek
1386608882917	301	videoplayed
1386608885064	301	videopaused
1386608888767	301	videoplayed
1386608892623	301	videopaused
1386608893978	301	seek
1386608894125	301	seek
1386608914154	301	videoplayed
1386608955415	301	videopaused
1386608955606	301	videoplayed
1386608957186	301	videopaused
1386608969982	301	videoplayed
1386608971997	301	videopaused
1386608974370	7	loadvideo
1386608976078	7	seek
1386608976196	7	seek
1386608981255	301	videoplayed
1386608986096	301	videopaused
1386608985130	7	seek
1386608985248	7	seek
1386608986177	7	seek
1386608986296	7	seek
1386608995683	7	loadvideo
1386609003196	301	videoplayed
1386609010827	301	videopaused
1386609014377	301	videoplayed
1386609023385	301	videopaused
1386609027685	301	videoplayed
1386609030277	301	videopaused
1386609038440	301	videoplayed
1386609041433	301	videopaused
1386609052494	301	videoplayed
1386609057372	301	videopaused
1386609067231	301	videoplayed
1386609069228	301	videopaused
1386609074852	301	videoplayed
1386609135761	301	videopaused
1386609200900	301	videoplayed
1386609218316	301	videopaused
1386609257372	301	videoplayed
1386609267109	301	videopaused
1386609275049	301	videoplayed
1386609276584	301	videopaused
1386609287479	301	videoplayed
1386609288535	301	videopaused
1386609293723	301	videoplayed
1386609297587	301	videopaused
1386609311215	301	videoplayed
1386609316242	301	videopaused
1386609330790	301	videoplayed
1386609354522	301	videopaused
1386609370817	301	videoplayed
1386609376383	301	videopaused
1386609387219	301	videoplayed
1386609389681	301	videopaused
1386609394083	301	videoplayed
1386609395571	301	videopaused
1386609400717	301	videoplayed
1386609404718	301	videopaused
1386609422286	301	videoplayed
1386609426516	301	videopaused
1386609437470	301	videoplayed
1386609440199	301	seek
1386609440688	301	seek
1386609463492	301	videopaused
1386609478525	301	videoplayed
1386609482992	301	videopaused
1386609501281	301	videoplayed
1386609503456	301	videopaused
1386609510448	301	videoplayed
1386609512388	301	videopaused
1386609528953	301	videoplayed
1386609530690	301	videopaused
1386609537214	301	videoplayed
1386609538724	301	videopaused
1386609543252	301	videoplayed
1386609546282	301	videopaused
1386609560879	301	videoplayed
1386609562307	301	videopaused
1386609568212	301	videoplayed
1386609572321	301	videopaused
1386609578935	301	videoplayed
1386609580771	301	videopaused
1386609594048	301	videoplayed
1386609598461	301	videopaused
1386609621055	301	videoplayed
1386609624361	301	videopaused
1386609633085	301	videoplayed
1386609639689	301	videopaused
1386609652807	301	videoplayed
1386609658213	301	videopaused
1386609663415	301	videoplayed
1386609667501	301	videopaused
1386609675951	301	videoplayed
1386609679299	301	videopaused
1386609687962	301	videoplayed
1386609729253	301	videopaused
1386609736003	301	videoplayed
1386609749613	301	videopaused
1386609768683	301	videoplayed
1386609827202	301	videopaused
1386609825614	301	loadvideo
1386609840889	301	assessmentdisplaybegin
1386609845681	301	videoplayed
1386609866357	301	videopaused
1386609884043	301	videoplayed
1386609880554	303	loadvideo
1386609888269	301	videopaused
1386609904564	301	videoplayed
1386609918194	307	loadvideo
1386609984075	301	videopaused
1386610020854	301	videoplayed
1386610050328	301	videopaused
1386610108049	301	videoplayed
1386610108230	301	videopaused
1386610109128	301	videoplayed
1386610111319	301	videopaused
1386610123820	301	videoplayed
1386610162472	301	videopaused
1386610170574	301	videoplayed
1386610183063	301	videopaused
1386610206323	301	videoplayed
1386610207776	301	videopaused
1386610213241	301	videoplayed
1386610225181	301	videopaused
1386610242260	301	videoplayed
1386610251969	301	videopaused
1386610267011	301	videoplayed
1386610276187	301	videopaused
1386610339699	301	videoplayed
1386610341907	301	videopaused
1386610353227	301	videoplayed
1386610358851	301	videopaused
1386610366003	301	videoplayed
1386610371890	301	videopaused
1386610380957	301	videoplayed
1386610383313	301	videopaused
1386610392030	301	videoplayed
1386610398390	301	videopaused
1386610406886	301	videoplayed
1386610414329	301	videopaused
1386610421762	301	videoplayed
1386610428613	301	videopaused
1386610452515	301	videoplayed
1386610473823	301	videopaused
1386610483968	301	videoplayed
1386610492987	301	videopaused
1386610505805	301	videoplayed
1386610515271	301	videopaused
1386610520838	301	videoplayed
1386610524340	301	videopaused
1386610536319	301	videoplayed
1386610543483	301	videopaused
1386610549131	301	videoplayed
1386610554747	301	videopaused
1386610561593	301	videoplayed
1386610565923	301	videopaused
1386610575199	301	videoplayed
1386610581516	301	videopaused
1386610598454	301	videoplayed
1386610618883	301	videopaused
1386610623491	301	videoplayed
1386610653707	301	videopaused
1386610670466	301	videoplayed
1386610678457	301	videopaused
1386610755746	301	videoplayed
1386610794181	301	videopaused
1386610806541	301	videoplayed
1386610813897	301	videopaused
1386610829906	301	videoplayed
1386610849525	301	videopaused
1386610925225	301	videoplayed
1386610951865	301	videopaused
1386610960345	301	videoplayed
1386610993753	301	videopaused
1386611007348	301	videoplayed
1386611015259	301	videopaused
1386611029204	301	videoplayed
1386611033466	301	seek
1386611034221	301	seek
1386611065899	301	videopaused
1386611096742	301	videoplayed
1386611101428	301	seek
1386611102510	301	seek
1386611141633	301	videopaused
1386611150690	301	videoplayed
1386611157994	301	seek
1386611158505	301	seek
1386611223350	301	videopaused
1386611244329	301	videoplayed
1386611248461	301	videopaused
1386611258040	301	videoplayed
1386611260385	301	videopaused
1386611272436	301	videoplayed
1386611291138	301	videopaused
1386611303039	301	videoplayed
1386611305445	301	videopaused
1386611317595	301	videoplayed
1386611318713	301	videopaused
1386611322454	301	videoplayed
1386611333289	301	videopaused
1386611344881	301	videoplayed
1386611348584	301	videopaused
1386611360775	301	videoplayed
1386611366634	301	seek
1386611367565	301	seek
1386611369127	301	seek
1386611369838	301	seek
1386611380516	301	videopaused
1386611386467	301	videoplayed
1386611398754	301	videopaused
1386611401599	301	videoplayed
1386611404371	301	videopaused
1386611413918	301	videoplayed
1386611417711	301	videopaused
1386611431259	301	videoplayed
1386611434709	301	videopaused
1386611461414	301	videoplayed
1386611463498	301	videopaused
1386611473225	301	videoplayed
1386611478819	301	videopaused
1386611487201	301	videoplayed
1386611494389	301	videopaused
1386611513266	301	videoplayed
1386611520718	301	videopaused
1386611541771	301	videoplayed
1386611550156	301	videopaused
1386611551806	301	videoplayed
1386611552931	301	videopaused
1386611554380	301	videoplayed
1386611556245	301	videopaused
1386611556941	301	videoplayed
1386611560042	301	videopaused
1386611560694	301	videoplayed
1386611561111	301	videopaused
1386611561404	301	videoplayed
1386611561514	301	videopaused
1386611561888	301	videoplayed
1386611638029	301	videopaused
1386611667147	301	seek
1386611667628	301	seek
1386611737853	301	loadvideo
1386611740809	301	seek
1386611740944	301	seek
1386611743107	301	seek
1386611743200	301	seek
1386611745348	301	seek
1386611745433	301	seek
1386611746726	301	seek
1386611746826	301	seek
1386611751729	301	seek
1386611751832	301	seek
1386611769297	301	videopaused
1386611790019	301	videoplayed
1386611803944	301	videopaused
1386611811840	301	videoplayed
1386611814940	301	videopaused
1386611820478	301	videoplayed
1386611822590	301	videopaused
1386611837892	301	videoplayed
1386611848326	301	videopaused
1386611869435	301	videoplayed
1386611880720	301	videopaused
1386611897455	301	videoplayed
1386611899372	301	videopaused
1386611904060	301	videoplayed
1386611960090	301	videopaused
1386611967902	301	videoplayed
1386611969922	301	videopaused
1386611977520	301	videoplayed
1386611981814	301	seek
1386611982178	301	seek
1386612046908	301	videopaused
1386612057832	301	videoplayed
1386612066069	301	videopaused
1386612086503	301	videoplayed
1386612096648	301	videopaused
1386612115583	301	videoplayed
1386612128921	301	videopaused
1386612143254	301	videoplayed
1386612145743	301	videopaused
1386612160596	301	videoplayed
1386612185185	301	videopaused
1386612194130	301	videoplayed
1386612195417	301	videopaused
1386612201373	301	videoplayed
1386612202664	301	videopaused
1386612206871	301	videoplayed
1386612208776	301	videopaused
1386612210696	301	videoplayed
1386612213218	301	videopaused
1386612224925	301	videoplayed
1386612226328	301	videopaused
1386612229750	301	videoplayed
1386612236235	301	videopaused
1386612242970	301	videoplayed
1386612245364	301	videopaused
1386612258734	301	videoplayed
1386612263913	301	videopaused
1386612293789	301	videoplayed
1386612314064	301	videopaused
1386612363845	301	videoplayed
1386612365679	301	videopaused
1386612403507	301	videoplayed
1386612404825	301	videopaused
1386612420618	301	videoplayed
1386612421666	301	videopaused
1386612429791	301	videoplayed
1386612430779	301	videopaused
1386612438054	301	videoplayed
1386612440199	301	videopaused
1386612452378	301	videoplayed
1386612454231	301	videopaused
1386612462292	301	videoplayed
1386612470413	301	videopaused
1386612556409	301	videoplayed
1386612574555	301	videopaused
1386612576199	301	videoplayed
1386612585021	301	videopaused
1386612672752	2	loadvideo
1386612686785	2	videopaused
1386614740584	301	loadvideo
1386614751692	301	videopaused
1386614753336	301	seek
1386614753505	301	seek
1386614786822	301	videopaused
1386615016102	302	loadvideo
1386615032581	302	videopaused
1386615082852	310	loadvideo
1386615086655	310	videopaused
1386615090102	303	loadvideo
1386615106901	305	loadvideo
1386615108718	305	videopaused
1386615213530	301	loadvideo
1386615222228	304	loadvideo
1386615225666	306	loadvideo
1386615227260	307	loadvideo
1386615229629	308	loadvideo
1386615232739	310	loadvideo
1386615235681	309	loadvideo
1386615238700	307	loadvideo
1386615242133	308	loadvideo
1386615246801	309	loadvideo
1386615258593	301	loadvideo
1386615453929	302	loadvideo
1386615509836	302	seek
1386615511152	302	seek
1386615515205	302	seek
1386615515318	302	seek
1386615524053	302	seek
1386615524167	302	seek
1386615529676	302	seek
1386615529789	302	seek
1386615535269	302	clickassessmentfromlist
1386615535455	302	assessmentdisplaybegin
1386615549008	302	videoplayed
1386615551057	302	seek
1386615551215	302	seek
1386615557076	302	submitassessmenttask
1386615557082	302	assessmentcorrect
1386615562165	302	seek
1386615562293	302	seek
1386615565311	302	[call
1386615565317	302	videopaused
1386615567784	302	seek
1386615567937	302	seek
1386615594541	301	loadvideo
1386615606720	302	loadvideo
1386615613344	302	seek
1386615613467	302	seek
1386615615094	302	seek
1386615615227	302	seek
1386615649630	302	videopaused
1386615668771	302	saveannotation
1386615668777	302	videoplayed
1386615669793	302	assessmentdisplaybegin
1386615672876	302	videoplayed
1386615678780	302	seek
1386615679173	302	seek
1386615679936	302	seek
1386615680577	302	seek
1386615711390	302	assessmentdisplaybegin
1386615738070	302	seek
1386615739974	302	seek
1386615741676	302	videopaused
1386615742301	302	videoplayed
1386615753843	302	videopaused
1386615758906	302	saveannotation
1386615758913	302	videoplayed
1386615759896	302	assessmentdisplaybegin
1386615763764	302	videoplayed
1386615769787	302	videopaused
1386615772097	302	seek
1386615772716	302	seek
1386615774516	302	seek
1386615775725	302	seek
1386615782739	302	assessmentdisplaybegin
1386615787574	302	submitassessmenttask
1386615787583	302	assessmentcorrect
1386615788664	302	[call
1386615788669	302	videoplayed
1386615794004	302	videopaused
1386615804040	302	seek
1386615805523	302	seek
1386615807569	302	videopaused
1386615808112	302	videoplayed
1386615809123	302	videopaused
1386615822721	302	saveannotation
1386615822727	302	videoplayed
1386615823659	302	assessmentdisplaybegin
1386615830291	302	submitassessmenttask
1386615830303	302	assessmentcorrect
1386615835065	302	[call
1386615835069	302	videoplayed
1386615887380	301	loadvideo
1386616178991	302	seek
1386616179121	302	seek
1386616221882	302	seek
1386616222044	302	seek
1386616225082	302	videopaused
1386616275415	302	saveannotation
1386616275421	302	videoplayed
1386616276331	302	assessmentdisplaybegin
1386616280281	302	submitassessmenttask
1386616280287	302	assessmentcorrect
1386616281445	302	[call
1386616281449	302	videoplayed
1386616289314	302	seek
1386616289485	302	seek
1386616293162	302	seek
1386616293331	302	seek
1386616295272	302	seek
1386616295460	302	seek
1386616299315	302	seek
1386616299491	302	seek
1386616300985	302	seek
1386616301173	302	seek
1386616302469	302	seek
1386616302641	302	seek
1386616304774	302	seek
1386616304896	302	seek
1386616307486	302	seek
1386616307583	302	seek
1386616309403	302	seek
1386616309581	302	seek
1386616310742	302	seek
1386616310876	302	seek
1386616313223	302	seek
1386616313458	302	seek
1386616315716	302	seek
1386616315892	302	seek
1386616317644	302	seek
1386616317831	302	seek
1386616319809	302	seek
1386616320008	302	seek
1386616353650	302	seek
1386616353764	302	seek
1386616356657	302	seek
1386616356774	302	seek
1386616414968	302	seek
1386616415078	302	seek
1386616418852	302	seek
1386616418976	302	seek
1386616464698	302	videopaused
1386616482066	302	seek
1386616482249	302	seek
1386616487694	302	videopaused
1386616488317	302	videoplayed
1386616489205	302	videopaused
1386616490890	302	seek
1386616492828	302	seek
1386616501813	302	videopaused
1386616558187	302	saveannotation
1386616558192	302	videoplayed
1386616560068	302	seek
1386616560091	302	seek
1386616562296	302	seek
1386616562437	302	seek
1386616564390	302	videopaused
1386616570819	302	seek
1386616570991	302	seek
1386616572782	302	seek
1386616573020	302	seek
1386616575657	302	seek
1386616575843	302	seek
1386616601220	302	seek
1386616601423	302	seek
1386616615207	302	seek
1386616615396	302	seek
1386616616345	302	seek
1386616616516	302	seek
1386616620184	302	seek
1386616620355	302	seek
1386616632946	302	videopaused
1386616666017	302	saveannotation
1386616666022	302	videoplayed
1386616666973	302	assessmentdisplaybegin
1386616666989	302	assessmentdisplaybegin
1386616687198	302	seek
1386616687331	302	seek
1386616688789	302	clickassessmentfromlist
1386616688864	302	assessmentdisplaybegin
1386616704950	302	submitassessmenttask
1386616708649	302	clickassessmentfromlist
1386616709213	302	assessmentdisplaybegin
1386616711495	302	submitassessmenttask
1386616711502	302	assessmentcorrect
1386616713129	302	[call
1386616713132	302	videoplayed
1386616714436	302	seek
1386616714625	302	seek
1386616723094	302	seek
1386616724563	302	seek
1386616742102	302	videopaused
1386616784585	302	saveannotation
1386616784591	302	videoplayed
1386616785722	302	assessmentdisplaybegin
1386616797367	302	submitassessmenttask
1386616797378	302	assessmentcorrect
1386616798458	302	[call
1386616798463	302	videoplayed
1386616799482	302	seek
1386616799614	302	seek
1386616800896	302	seek
1386616802357	302	seek
1386616830521	302	assessmentdisplaybegin
1386616835930	302	submitassessmenttask
1386616835941	302	assessmentcorrect
1386616837502	302	[call
1386616837506	302	videoplayed
1386616838052	302	assessmentdisplaybegin
1386616838511	302	seek
1386616838677	302	seek
1386616840645	302	seek
1386616841225	302	seek
1386616877492	302	saveannotation
1386616877498	302	videoplayed
1386616885256	302	seek
1386616885446	302	seek
1386616886726	302	seek
1386616886886	302	seek
1386616916581	302	seek
1386616916740	302	seek
1386616975797	301	saveannotation
1386616975807	301	videoplayed
1386616979881	301	loadvideo
1386616991347	301	loadvideo
1386617014653	301	seek
1386617017988	301	seek
1386617019060	301	seek
1386617020160	301	seek
1386617021792	301	seek
1386617021963	301	seek
1386617024507	301	seek
1386617024676	301	seek
1386617030036	301	videopaused
1386617035669	301	seek
1386617036429	301	seek
1386617037299	301	seek
1386617037437	301	seek
1386617038219	301	seek
1386617038374	301	seek
1386617042208	301	videopaused
1386617055092	301	saveannotation
1386617055096	301	videoplayed
1386617067757	301	videopaused
1386617117499	301	videoplayed
1386617120740	301	seek
1386617120856	301	seek
1386617125514	301	seek
1386617125637	301	seek
1386617127773	301	seek
1386617127911	301	seek
1386617130767	301	seek
1386617130881	301	seek
1386617138504	301	seek
1386617138631	301	seek
1386617140043	301	seek
1386617140170	301	seek
1386617142806	301	seek
1386617142929	301	seek
1386617149717	301	seek
1386617149842	301	seek
1386617181091	301	seek
1386617181214	301	seek
1386617214135	301	seek
1386617214280	301	seek
1386617269452	301	loadvideo
1386617285469	302	loadvideo
1386617296817	302	seek
1386617296969	302	seek
1386617305377	302	seek
1386617305486	302	seek
1386617314265	302	clicktocfromlist
1386617320466	302	clicktocfromlist
1386617418893	302	videopaused
1386618458347	302	videoplayed
1386618496875	302	videopaused
1386618683712	301	loadvideo
1386618687720	301	seek
1386618688482	301	seek
1386618690357	301	seek
1386618691274	301	seek
1386618692440	301	seek
1386618693164	301	seek
1386618694443	301	seek
1386618694928	301	seek
1386618696125	301	seek
1386618696852	301	seek
1386618698737	301	seek
1386618699215	301	seek
1386618700581	301	seek
1386618701054	301	seek
1386618703286	301	seek
1386618703885	301	seek
1386618707357	301	seek
1386618707849	301	seek
1386618724990	301	videopaused
1386618763919	301	loadvideo
1386618772822	301	videopaused
1386618841014	302	loadvideo
1386618847135	302	videopaused
1386619134088	302	loadvideo
1386619352801	302	assessmentdisplaybegin
1386619381284	302	seek
1386619381455	302	seek
1386619421409	302	seek
1386619421530	302	seek
1386619424206	302	seek
1386619424336	302	seek
1386619426912	302	seek
1386619427035	302	seek
1386619674683	4	loadvideo
1386619806147	4	seek
1386619806272	4	seek
1386619859382	4	seek
1386619859507	4	seek
1386619861316	4	seek
1386619861425	4	seek
1386619863656	4	seek
1386619863781	4	seek
1386619875778	4	videoplayed
1386619888460	4	seek
1386619888585	4	seek
1386619890052	4	seek
1386619890176	4	seek
1386619894139	4	seek
1386619894264	4	seek
1386619897462	4	seek
1386619897571	4	seek
1386619900020	4	seek
1386619900145	4	seek
1386619919024	304	loadvideo
1386619952313	4	seek
1386619952437	4	seek
1386619956618	4	seek
1386619956743	4	seek
1386619958194	4	seek
1386619958319	4	seek
1386619997239	4	loadvideo
1386619999423	4	seek
1386619999548	4	seek
1386620002777	4	seek
1386620002886	4	seek
1386620017925	4	seek
1386620018034	4	seek
1386620019688	4	seek
1386620019812	4	seek
1386620031844	4	seek
1386620031953	4	seek
1386620034075	4	seek
1386620034184	4	seek
1386620036274	4	seek
1386620036399	4	seek
1386620050299	4	videoplayed
1386620062436	4	videoended
1386620062436	4	videoended
1386622145642	302	seek
1386622145836	302	seek
1386622147351	302	seek
1386622147545	302	seek
1386622148405	302	seek
1386622148591	302	seek
1386622150251	302	seek
1386622150435	302	seek
1386622151681	302	seek
1386622151884	302	seek
1386622155683	302	videopaused
1386622155967	302	videoplayed
1386622156689	302	videopaused
1386622160061	302	videoplayed
1386625033921	301	loadvideo
1386625119363	301	loadvideo
1386627346450	5	loadvideo
1386627399449	5	videopaused
1386627412568	5	videoplayed
1386627420166	5	videopaused
1386627491512	5	videoplayed
1386627525226	5	videopaused
1386627526380	5	videoplayed
1386627536614	5	videopaused
1386627537753	5	videoplayed
1386627538595	5	videopaused
1386627567294	5	seek
1386627568027	5	seek
1386627569166	5	videopaused
1386627580991	5	videoplayed
1386627730903	5	loadvideo
1386627792890	5	videopaused
1386628030928	5	videoplayed
1386628739021	301	videoplayed
1386628740644	301	videopaused
1386658537692	2	loadvideo
1386658553302	2	videopaused
1386663362914	9	loadvideo
1386663400680	9	videoplayed
1386663440774	9	videopaused
1386663442977	9	seek
1386663445955	9	seek
1386663448044	9	seek
1386663448553	9	seek
1386663451601	9	videopaused
1386663498756	9	saveannotation
1386663498759	9	videoplayed
1386663557108	9	videopaused
1386663710228	9	saveannotation
1386663710231	9	videoplayed
1386663721778	9	videopaused
1386663795873	9	saveannotation
1386663795876	9	videoplayed
1386663796391	9	assessmentdisplaybegin
1386663816174	9	clickassessmentfromlist
1386663818806	9	videopaused
